AGUASCALIENTES ,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,COAHUILA,COLIMA,CHIAPAS ,CHIHUAHUA,CIUDAD DE MEXICO,DURANGO ,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MÉXICO,MICHOACÁN,MORELOS,NAYARIT,NUEVO LEÓN,OAXACA ,PUEBLA ,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS ,TLAXCALA ,VERACRUZ,YUCATÁN,ZACATECAS ,NACIONAL,año,mes,dia,fecha
640,2281,434,602,1849,335,1389,2264,4919,1226,3100,2491,1395,10123,8310,3058,1131,749,1785,3738,3459,809,713,1553,1389,1489,291,1971,625,2681,843,913,68555,2000,8,6,06/08/2000
618,2344,411,722,2052,355,1354,2571,5097,1255,3409,2406,1648,11033,8688,3138,1007,770,2123,3544,3295,798,639,1658,1723,1555,282,2093,569,2481,903,1315,71856,2000,8,13,13/08/2000
542,2212,365,646,1823,361,648,2499,4260,1684,3279,2662,1648,12844,8938,3107,1150,863,1749,3561,3807,780,735,1618,1325,1358,248,2140,667,2544,1014,1423,72500,2000,8,20,20/08/2000
584,2349,349,650,2073,434,1967,2518,4691,1432,3360,2665,1773,1718,8845,3705,1061,870,2148,3582,3552,845,779,1763,1459,1491,244,2156,840,2480,1233,1334,64950,2000,8,27,27/08/2000
610,2279,413,601,2073,382,2701,2696,4668,998,3463,2600,1824,1394,8875,3596,990,758,1989,3143,3398,917,821,1400,1553,1302,171,2008,975,1246,1000,1272,62116,2000,9,3,03/09/2000
496,2101,383,550,1925,328,3084,2432,4617,1381,3228,2479,1768,1238,8043,3158,814,844,2030,2688,2889,769,795,1234,1349,1778,260,2159,750,2160,882,939,59551,2000,9,10,10/09/2000
520,1926,241,497,1732,287,2832,2200,4025,894,2896,2116,1462,1158,7976,3083,836,487,1691,2883,3072,696,891,1164,1191,1323,256,1903,573,4198,752,992,56753,2000,9,17,17/09/2000
436,1728,305,479,1480,212,2843,1982,3980,1012,2353,1742,1712,1050,7051,2462,797,529,2388,1976,2793,621,558,1236,1197,1262,304,1900,629,3947,1011,1027,53002,2000,9,24,24/09/2000
516,2781,391,657,1845,291,4316,3040,4896,1540,3110,2348,1761,1127,9698,3746,991,876,2530,3376,4038,984,767,1614,1693,1506,224,2240,796,5148,1053,1217,71116,2000,10,9,09/10/2000
588,1211,335,320,1613,310,1704,1364,4408,1207,2933,1906,1025,1039,7599,2767,762,532,1759,1485,2366,524,521,1062,1080,1305,237,1621,560,3294,892,837,49166,2000,10,8,08/10/2000
554,2040,314,445,1181,325,2386,2009,4543,963,2854,1978,1206,848,7741,2673,918,675,1463,2185,3122,667,556,1136,1198,1427,119,1331,645,3458,913,980,52853,2000,10,15,15/10/2000
548,1862,330,504,1566,301,2997,2196,4333,931,2994,2175,1104,975,7634,2684,954,521,1813,2269,3066,862,525,1111,1351,1372,582,1809,653,3349,892,1014,55277,2000,10,22,22/10/2000
460,1850,260,761,1431,319,2669,2174,4289,1011,2736,1889,1094,878,7641,2296,932,478,1938,2379,2953,781,573,1250,1269,1306,710,1765,454,3156,904,815,53421,2000,10,29,29/10/2000
256,1552,165,430,1168,159,1951,1669,2632,809,2220,1103,576,708,4611,2000,644,305,1170,1893,1777,528,575,650,903,1165,584,1395,269,2696,601,707,37871,2000,11,5,05/11/2000
500,1505,265,418,1295,222,1989,1270,5232,788,2353,1920,1193,343,7456,1927,879,522,2175,1718,2660,882,500,1253,1272,1173,829,1530,428,2688,924,765,48874,2000,11,12,12/11/2000
463,1916,342,498,1458,284,2426,2053,4028,1128,2711,2004,1291,2256,8320,2568,969,676,1968,2137,3595,850,782,1127,1330,1401,889,1813,650,3988,943,981,57845,2000,11,19,19/11/2000
404,1561,287,415,1139,213,2237,1761,4051,833,2135,1266,1085,2673,6005,2151,787,475,1688,2067,2736,748,491,1261,1112,1044,863,1496,477,2976,734,784,47955,2000,11,26,26/11/2000
387,1715,198,394,1218,223,2438,2038,3492,957,2549,1358,1233,3244,5932,2336,879,584,1738,2751,2658,732,462,1214,1182,1056,822,1575,579,3613,683,773,51013,2000,12,3,03/12/2000
485,1614,275,428,1224,251,2011,1937,3819,1070,2682,1537,1359,3026,6285,2448,876,554,1483,2199,2454,713,492,1051,1255,1223,843,1391,539,2981,807,698,50010,2000,12,10,10/12/2000
322,1585,249,344,1070,231,1598,1864,2646,739,2367,1710,995,3415,5139,1820,726,488,1350,1924,2085,750,421,836,1103,1189,675,1213,467,2398,739,699,43157,2000,12,17,17/12/2000
425,1753,159,385,913,195,1750,2199,2806,958,2553,1619,910,3526,5332,2246,689,444,1331,2343,2059,718,418,886,1149,774,463,1318,270,2914,1060,673,45238,2000,12,24,24/12/2000
,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111,,2365,2000,12,31,31/12/2000
444,1583,217,260,1030,163,1130,1351,4565,1046,2643,1182,1237,2930,5477,2011,611,359,1385,1317,2379,685,397,1196,1124,1225,887,1311,598,2239,1242,763,44987,2001,1,7,07/01/2001
900,4625,441,700,3151,604,3660,4865,7862,1732,5275,2786,2220,7726,13728,5489,1785,989,4007,3738,6015,1896,1335,2501,2450,2295,1907,3795,1062,5784,3425,1697,110445,2001,1,14,14/01/2001
538,1430,61,144,694,155,817,766,4708,1025,2376,1018,584,2055,5412,1117,467,317,1526,543,1437,391,220,625,839,902,717,1117,236,2815,717,320,36089,2001,1,21,21/01/2001
654,3564,205,239,1035,211,1170,1395,5813,1602,2492,1246,863,3163,7474,1758,715,390,1947,1010,1948,587,425,839,1140,1138,849,1573,359,2772,1070,362,50008,2001,1,28,28/01/2001
599,7798,188,231,1227,237,1230,1284,5257,1592,2450,1186,774,2863,6786,1802,646,323,2044,935,2032,622,484,742,1062,1079,912,1553,405,3040,1089,431,52903,2001,2,4,04/02/2001
455,8028,139,229,854,187,1061,4920,4432,1499,2028,985,599,2185,6280,1372,579,255,1470,783,1680,459,358,607,816,928,673,1321,354,2184,1561,371,49652,2001,2,11,11/02/2001
615,574,156,206,1053,174,1056,5005,4557,3724,2239,1322,706,2620,6252,1636,586,320,1632,906,1768,577,405,724,916,998,774,1516,349,2611,2785,451,49213,2001,2,18,18/02/2001
550,710,179,232,1090,213,1052,5475,4971,139,2226,1123,684,2658,6889,1621,628,310,1824,921,1824,527,418,692,1004,971,693,1463,349,2582,83,498,44599,2001,2,25,25/02/2001
532,761,137,173,1053,195,1102,9435,4914,138,2258,1056,635,2696,6415,1572,620,344,1796,931,1768,547,375,755,933,1018,769,1664,324,2972,36,627,48551,2001,3,4,04/03/2001
251,678,156,255,1031,241,1244,377,4842,71,2248,1088,652,2542,6497,1554,623,300,1648,944,1865,545,335,744,959,872,892,1507,361,3446,35,1163,39966,2001,3,11,11/03/2001
191,819,200,207,1032,194,1218,319,4801,69,2253,1095,675,2436,5887,1657,573,366,1723,1054,1896,532,346,664,1047,872,768,1570,382,2991,33,162,38032,2001,3,18,18/03/2001
1778,671,137,158,843,143,1054,457,3824,83,1730,947,584,2050,4978,1310,477,268,1408,1254,1533,450,279,571,842,703,605,1328,324,2313,30,155,33287,2001,3,25,25/03/2001
1999,793,161,208,1048,153,1175,500,4507,42,2252,1106,756,2539,5730,1739,600,273,1583,2620,1959,591,353,696,964,881,709,1589,368,2455,28,160,40537,2001,4,1,01/04/2001
1754,800,144,198,976,201,1305,440,4209,52,1986,1167,647,2395,5539,1504,623,300,1473,390,1822,510,456,584,912,790,1168,1615,444,2789,68,130,37391,2001,4,8,08/04/2001
1360,551,95,170,523,122,732,391,2847,12,1227,606,464,1615,3069,920,461,168,731,412,1347,371,178,375,500,397,2342,1039,229,1640,42,99,25035,2001,4,15,15/04/2001
930,802,312,466,1050,250,942,259,4987,37,1946,1886,1152,2337,6812,1971,635,710,1529,463,2500,484,316,1168,1076,1003,3802,1484,508,2532,90,125,44564,2001,4,22,22/04/2001
1086,880,249,502,1302,297,5519,365,3896,38,2551,2135,1177,3448,6501,3038,919,772,1913,636,3339,712,439,1031,1402,999,3951,2006,534,3056,84,252,55029,2001,4,29,29/04/2001
1166,735,233,399,1206,250,6658,356,4346,41,1956,1652,920,2755,4849,2417,749,580,1472,388,2788,548,373,910,1046,956,3066,1600,426,2456,68,143,47508,2001,5,6,06/05/2001
,744,209,367,1184,212,6695,317,4013,110,2106,1554,1083,2991,5722,2737,751,552,1731,438,2644,596,346,976,1071,855,4183,1674,445,2950,54,182,49492,2001,5,13,13/05/2001
,778,282,559,1294,269,7911,440,5055,133,2275,1850,1138,3414,7339,3180,927,543,2179,472,3137,613,450,1214,1398,1189,5341,1923,566,2673,59,181,58782,2001,5,20,20/05/2001
,827,343,533,1334,261,8273,454,4770,118,2392,1839,1343,3405,7035,2993,869,493,2070,562,3541,785,529,1175,2266,922,123,2020,463,2800,86,186,54810,2001,5,27,27/05/2001
,835,401,511,1242,263,9517,442,4470,95,2236,1708,1497,3017,6910,2896,866,625,2154,558,3107,747,446,1036,3217,976,226,2180,438,3024,156,164,55960,2001,6,3,03/06/2001
,912,258,387,1362,244,17185,522,4602,161,2125,1760,1426,2946,6568,5012,814,686,1949,567,6291,801,547,1206,3459,1093,184,2942,1594,3337,278,184,71402,2001,6,10,10/06/2001
,789,283,545,1330,275,357,591,4753,135,2221,2167,1127,3251,6554,11435,804,710,1850,555,7419,635,441,1047,3602,1093,52,3748,1509,2935,371,202,62786,2001,6,17,17/06/2001
,771,269,408,1424,350,800,524,5063,133,2395,1976,1249,3192,6894,2,810,629,2032,543,6879,735,364,1193,3374,1046,,7881,1574,3034,399,203,56146,2001,6,24,24/06/2001
,888,505,483,1459,232,635,408,4178,116,2390,1569,1348,3146,6961,3,832,578,2098,548,7372,706,471,1219,3395,1209,249,214,1634,3118,349,191,48504,2001,7,1,01/07/2001
,829,243,452,1304,233,583,914,5016,647,2149,1682,1222,3068,6584,,743,482,2150,557,6559,677,467,1217,4931,1071,155,333,1764,2878,417,304,49631,2001,7,8,08/07/2001
,732,234,544,1208,287,666,1173,4215,806,2381,1711,1276,3455,7446,,925,455,2199,695,17285,731,544,1432,147,1262,195,348,3761,3327,420,528,60388,2001,7,15,15/07/2001
,995,228,389,1212,255,591,1298,5400,689,2484,1689,1413,3394,8011,,934,518,2035,699,464,893,509,1172,25,982,158,238,,3196,367,675,40913,2001,7,22,22/07/2001
,1054,362,396,1240,312,631,1365,7542,646,2239,1544,1353,3233,8183,,908,636,2031,480,755,777,422,1325,13,1011,147,388,33,3363,425,679,43493,2001,7,29,29/07/2001
,1037,233,499,1279,297,792,1431,6286,632,2304,1965,1369,3242,8541,,880,619,1976,575,786,828,539,1110,20,1116,57,,28,3359,456,649,42905,2001,8,5,05/08/2001
436,1190,282,481,1512,320,509,1353,6030,640,2334,2198,1131,3614,8212,4,850,603,2036,563,784,753,521,1082,11,1142,417,572,24,3385,458,784,44231,2001,8,12,12/08/2001
425,934,287,376,1229,312,436,1325,3839,540,2262,1649,1079,3059,6696,,768,446,1388,500,687,660,467,1066,8,1090,618,55,9,3423,473,694,36800,2001,8,19,19/08/2001
596,1337,316,293,1247,283,501,1361,5123,598,2444,1741,1320,3720,7804,6,957,423,1674,501,673,729,269,1122,,1057,730,73,4,3616,448,659,41625,2001,8,26,26/08/2001
504,1194,292,383,1282,243,353,1556,5036,570,2240,1636,1178,3580,7799,6,878,525,1614,501,583,636,540,1002,3,881,653,105,17,3067,691,487,40035,2001,9,2,02/09/2001
471,1291,250,408,1248,214,400,1578,5134,595,2337,2208,1021,3207,7087,4,867,526,1471,464,496,585,464,1068,3,1033,566,32,20,3302,666,536,39552,2001,9,9,09/09/2001
465,1136,273,837,1810,246,362,1323,4534,638,3347,1825,891,3438,6748,1,807,561,1234,651,441,631,578,1470,2,1029,597,55,26,4295,599,780,41630,2001,9,16,16/09/2001
446,1258,2,156,40,159,165,1223,4430,464,718,933,113,2489,5053,,581,196,1483,579,317,480,277,596,6,645,504,,7,1082,177,278,24857,2001,9,23,23/09/2001
321,1180,104,225,298,149,252,1580,6205,585,1591,962,839,2692,5547,,677,229,1723,631,477,598,364,660,1,771,483,50,9,2004,329,303,31839,2001,9,30,30/09/2001
338,1007,105,199,671,128,167,921,3301,544,1572,891,2989,1982,5482,,364,165,1529,448,479,384,829,597,4,715,568,56,9,1566,374,292,28676,2001,10,7,07/10/2001
374,1156,401,205,665,224,120,1307,6301,494,1741,895,3363,2263,6186,,473,299,1742,613,417,730,1001,642,1,829,579,80,4,1823,344,318,35590,2001,10,14,14/10/2001
374,1125,447,185,728,184,205,1278,4419,421,1579,821,3024,1921,5695,,770,295,1630,624,393,553,906,621,1,758,517,255,20,1759,453,413,32374,2001,10,21,21/10/2001
348,1067,659,209,800,167,218,1164,4293,452,1783,899,2682,2130,5219,,522,267,1629,866,335,458,998,706,,799,513,185,13,2010,359,353,32103,2001,10,28,28/10/2001
224,1091,538,71,631,107,287,1002,2441,338,1066,582,2005,1776,3046,,367,175,991,579,216,276,665,468,,534,295,163,1,1312,391,280,21918,2001,11,4,04/11/2001
361,1648,1238,233,1391,157,1466,1659,4907,713,2307,1263,2849,2819,6044,,680,293,1884,1586,191,517,1520,669,,899,718,1695,,2830,674,384,43595,2001,11,11,11/11/2001
351,1460,,223,1071,171,1454,1512,4366,544,1942,988,103,3245,6097,2853,635,274,1805,1460,2058,488,,732,1088,820,680,1432,380,2514,467,418,41631,2001,11,18,18/11/2001
262,1315,,160,916,150,944,1458,3959,956,1738,958,74,2481,5216,2219,529,210,1259,1272,1697,407,192,660,933,752,594,1593,391,2369,334,282,36280,2001,11,25,25/11/2001
365,1424,,453,1429,180,1502,1806,4734,1655,2117,1162,130,2935,6037,2743,1100,192,1903,2642,2020,550,241,775,1214,830,769,1875,409,2517,555,373,46637,2001,12,2,02/12/2001
516,1567,,561,1890,462,2884,2795,4964,1508,3086,2850,84,5485,8077,5099,1023,834,2070,4263,3461,1015,235,1395,1864,1861,1590,2262,1157,6475,1333,1635,74301,2001,12,9,09/12/2001
470,1561,,369,1443,427,2280,2460,3278,1297,2483,2340,22,4032,7130,4224,1034,823,2601,5231,2818,968,124,1413,1462,1688,1056,2037,854,6093,1229,1003,64250,2001,12,16,16/12/2001
396,1143,,286,1233,343,2279,2069,3054,851,2880,1821,33,4291,5495,3795,873,765,1497,4327,2391,1109,75,976,1177,1566,781,1786,686,4360,906,1452,54696,2001,12,23,23/12/2001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2001,12,30,30/12/2001
489,1491,,267,1014,243,1557,1764,3792,798,2737,1569,61,3345,6028,2960,446,417,1294,1761,2472,881,126,1158,968,906,777,1217,685,3636,961,969,46789,2002,1,6,06/01/2002
789,2527,1,554,2071,519,3281,3531,6462,1496,4900,2973,330,6164,10432,5455,1222,879,3716,4105,5018,1458,289,2121,2133,2246,1717,2400,1301,6947,1826,1985,90848,2002,1,13,13/01/2002
758,2397,7,644,2453,583,2199,4029,5836,1758,4063,2852,444,5957,10054,6302,1102,785,3882,4727,4857,1405,464,2044,1940,2221,1813,2636,1176,6874,1549,1721,89532,2002,1,20,20/01/2002
714,2511,52,485,2353,558,2922,3179,6193,1360,3723,2850,418,5148,10928,5217,1160,972,3783,4384,4637,1154,324,1745,2229,2083,1600,2763,1252,6428,1489,1752,86366,2002,1,27,27/01/2002
649,2326,41,506,2010,477,2732,3376,6349,1476,3529,2662,436,5290,10474,4483,1170,892,3399,4024,4033,1099,333,1558,1896,1898,1523,2613,1004,6021,1412,1613,81304,2002,2,3,03/02/2002
537,1802,154,357,1687,322,2005,3798,4607,1147,2926,2282,401,4236,8581,3478,961,758,1839,3582,3690,907,259,1414,1594,1666,1139,1613,827,4742,1171,1093,65575,2002,2,10,10/02/2002
560,2190,170,445,1723,347,2752,3715,4827,1340,2979,2622,382,4704,8474,3896,1053,693,2712,3360,3073,922,278,1264,1632,1662,1172,2230,720,4762,1420,1132,69211,2002,2,17,17/02/2002
620,2034,267,547,1675,365,3087,2195,5093,1560,3524,2873,1953,5376,9819,4287,988,1199,2832,3883,4476,1096,532,1913,1613,1859,1377,2535,905,5926,1739,1323,79471,2002,2,24,24/02/2002
560,1914,284,634,1751,426,2716,1977,5077,1371,3162,2210,2419,5668,9305,4202,1055,1210,2688,3581,4265,1117,505,1833,1439,2051,1317,2520,884,5037,1344,1338,75860,2002,3,3,03/03/2002
558,2009,300,404,1655,386,1864,1936,5036,1334,2723,2280,2238,4243,8623,3400,979,1234,2514,3132,3856,949,668,1331,1674,1865,1134,2067,844,4404,1129,1190,67959,2002,3,10,10/03/2002
629,1720,322,394,1552,297,2105,1616,4757,946,2840,1946,2078,3993,7650,3307,861,1297,2384,2711,3620,766,837,1301,1449,1612,789,2052,781,3683,1267,1157,62719,2002,3,17,17/03/2002
564,1785,283,408,1177,450,2091,1199,4096,,2337,1725,2446,3815,6866,3475,895,1843,1683,2116,3162,880,637,1118,1388,1359,833,1745,647,3282,1068,846,56219,2002,3,24,24/03/2002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2002,3,31,31/03/2002
614,2213,353,505,2696,270,1904,2081,6753,1408,3212,2358,2022,4650,9745,2595,1065,,2892,3089,4329,1134,667,1483,1451,1570,1102,2352,976,4512,1246,979,72226,2002,4,7,07/04/2002
622,1900,349,486,1958,382,2007,1724,5342,1156,2824,2465,1706,4429,8380,3193,1050,,2596,3141,3379,897,617,1299,1464,1616,1193,2239,751,4356,1056,977,65554,2002,4,14,14/04/2002
577,1973,337,466,1698,602,2649,1831,5349,1175,2868,2180,1528,4346,8547,3073,656,45,2515,3053,3860,976,521,1346,1677,1591,1201,2161,631,4473,1010,856,65771,2002,4,21,21/04/2002
453,1953,346,492,1787,282,2652,1918,5562,1057,2918,2149,1820,4172,8963,2887,937,126,2548,3012,3942,1207,569,1279,1762,1457,1073,2211,710,4622,1156,921,66943,2002,4,28,28/04/2002
444,1615,252,335,1374,267,2142,1582,4242,916,2471,1588,1566,3326,6939,2107,741,113,1878,2291,2748,639,495,907,1207,1067,987,1810,556,3264,862,715,51446,2002,5,5,05/05/2002
482,1814,255,403,1526,297,2535,1723,4650,972,2676,2651,1622,4106,7716,2869,738,95,2296,2780,3613,919,521,1128,1202,1166,1333,2616,643,3728,1405,893,61373,2002,5,12,12/05/2002
496,1999,286,436,1891,334,2419,2105,5695,1161,2706,2214,1629,4366,8803,2753,861,109,2593,3052,4037,1034,655,1566,1737,1473,1343,1891,891,4336,1086,942,66899,2002,5,19,19/05/2002
518,1844,278,412,2106,427,2046,2135,5491,1103,2878,2659,1442,4131,8480,2847,784,105,2578,2685,3536,968,666,1095,1702,1430,1116,2556,855,3933,929,960,64695,2002,5,26,26/05/2002
450,1907,266,369,2776,256,2277,2240,5355,1104,2966,2136,1434,4304,8707,2757,763,103,2544,2579,3299,1081,556,1136,1701,1646,1067,2224,718,4033,934,931,64619,2002,6,2,02/06/2002
473,1889,303,448,161,295,1974,2142,5269,1014,2829,2475,1497,3883,8166,2648,1153,117,2623,2335,3342,926,570,1272,1460,1512,997,2315,666,3849,892,835,60330,2002,6,9,09/06/2002
496,1795,283,401,209,282,2343,2373,5105,1088,2784,2385,1446,3894,8160,2732,632,73,2622,2209,3550,941,703,1346,1582,1496,1058,2331,621,3705,1093,857,60595,2002,6,16,16/06/2002
546,1844,322,400,283,386,2266,2090,5432,953,2784,3036,1492,4129,8323,2971,1009,65,2579,2403,3448,984,537,1220,1427,1350,1131,1988,777,3631,1124,931,61861,2002,6,23,23/06/2002
480,1843,311,495,180,375,2381,2427,5443,1051,2770,3834,2042,4199,8631,2872,672,70,2654,2526,3715,991,807,1549,1467,1446,1304,2306,716,4463,1223,978,66221,2002,6,30,30/06/2002
510,1982,321,454,419,429,2430,2160,5292,1010,2573,239,2499,3843,7937,2763,609,45,2530,2699,2987,871,733,1085,1436,1598,1228,2216,682,3433,1060,774,58847,2002,7,7,07/07/2002
521,1856,293,400,426,454,2487,2180,6040,1070,3043,327,3114,4087,9208,2811,1027,640,2414,3187,3644,978,730,1413,1547,1597,1117,2204,803,4161,1006,896,65681,2002,7,14,14/07/2002
532,1972,296,397,481,305,2446,2244,6305,1117,2868,368,3017,4068,9406,2677,946,664,2633,3200,3399,1134,667,1290,1502,1463,1160,2238,857,4381,1135,1001,66169,2002,7,21,21/07/2002
541,2077,252,538,557,300,2748,2010,6166,1131,2894,360,3252,4503,9776,2811,842,733,2808,3340,3883,1100,729,1433,1297,1345,1329,1974,714,4455,1205,941,68044,2002,7,28,28/07/2002
487,2112,289,480,526,306,2936,2083,5811,1423,2950,460,5076,4423,9463,2962,1023,535,2697,3530,3675,1057,814,1487,1533,1419,1233,2618,678,4198,1232,893,70409,2002,8,4,04/08/2002
511,2061,326,490,559,290,2925,2144,6712,1075,3096,434,156,4614,10365,3295,993,715,2706,3523,3925,970,690,1579,1642,1780,1268,2026,700,4544,1088,1021,68223,2002,8,11,11/08/2002
462,1993,311,483,600,451,3106,2135,6358,1013,2896,502,178,4447,10270,3013,769,659,2617,3172,3711,951,666,1303,1800,1551,1035,1973,750,4767,970,954,65866,2002,8,18,18/08/2002
466,1396,293,463,516,394,2746,1885,6117,1077,2841,475,174,4400,10372,2906,1053,670,2735,2901,3709,1081,689,1278,1524,1427,914,1898,659,4660,1313,960,63992,2002,8,25,25/08/2002
473,2118,302,368,592,333,2818,1742,5992,997,2856,359,167,4842,10419,2954,912,865,2530,2750,3772,986,780,1408,1423,1288,1301,1913,675,4832,1343,924,65034,2002,9,1,01/09/2002
585,1862,262,309,594,480,2556,1592,5763,1054,2565,397,147,4162,9178,3402,1324,580,2399,2330,3606,890,939,1128,1890,1363,1383,1830,625,3992,1056,863,61106,2002,9,8,08/09/2002
570,2074,369,551,502,351,2947,2300,5357,1124,3052,445,159,4563,9344,2529,1096,967,1923,2929,3108,1224,1172,1443,2041,1786,1294,1655,561,4547,1090,925,63998,2002,9,15,15/09/2002
489,1922,316,387,323,303,2348,2044,4105,718,2286,396,147,3862,7475,2615,1033,455,2149,2512,2815,895,733,1167,1384,1456,1118,1517,423,3589,,756,51738,2002,9,22,22/09/2002
685,2507,371,142,458,368,2877,2897,5480,1311,3196,444,216,5167,9300,3358,1119,800,3080,2827,3352,1320,888,1536,2038,1954,1090,2028,492,4298,983,871,67453,2002,9,29,29/09/2002
636,2492,418,513,1401,487,2688,2480,5633,937,3059,417,249,4750,9594,3000,1241,636,3195,2808,3526,1243,942,1546,2097,1721,1475,2214,561,4204,584,907,67654,2002,10,6,06/10/2002
870,2597,487,766,2575,553,3090,2899,5676,1092,3365,2540,227,4830,10066,3091,1671,700,3315,3343,3412,1335,1073,1671,2206,1877,1564,2854,558,4477,1123,974,76877,2002,10,13,13/10/2002
1128,2512,398,721,3228,574,3422,2766,5727,1282,3374,3677,222,5296,10300,3336,1289,860,3119,3031,3550,1544,953,1671,2199,1746,1707,2808,651,4575,1462,875,80003,2002,10,20,20/10/2002
1128,2259,525,691,3249,533,3609,2669,5667,1068,3053,3726,248,5007,9936,3265,1316,617,3295,2623,3367,1305,1056,1525,2252,1836,1488,2240,661,4542,1418,746,76920,2002,10,27,27/10/2002
890,1850,430,459,3113,415,2508,2609,4869,1106,2590,2921,155,4550,7369,2935,951,577,2588,2176,2659,1117,980,1043,2282,1835,1348,1721,467,3313,1345,801,63972,2002,11,3,03/11/2002
996,2528,445,702,3633,555,3158,3682,5951,1445,3287,3618,254,5358,9450,2757,1329,861,3869,2474,3829,1041,1210,1355,2439,1923,1417,2259,683,4214,1600,1099,79421,2002,11,10,10/11/2002
916,2784,399,897,3311,640,3346,3750,6261,1430,3499,3556,1989,5880,9965,3490,1291,761,4118,2980,4180,1440,1093,1602,2453,2124,1386,2457,617,4414,1694,969,85692,2002,11,17,17/11/2002
848,2244,330,517,2439,560,2537,2757,4590,1088,3116,2817,1895,4867,8233,2719,1189,678,3004,2384,3204,1215,777,1152,1773,1721,1364,2322,484,3779,1392,750,68745,2002,11,24,24/11/2002
906,2403,340,741,2338,683,3641,3446,5796,1462,3572,3022,2337,5847,12090,3377,1312,913,3138,3197,3863,1285,996,1682,2239,1959,1836,2210,582,4762,1897,1342,85214,2002,12,1,01/12/2002
739,2162,348,545,2271,446,2985,2895,5261,1288,3703,3017,2341,5595,8423,3269,1181,758,2648,2912,3209,1097,1001,1554,2010,1965,1293,1898,648,3959,1462,1171,74054,2002,12,8,08/12/2002
682,2063,315,540,2137,400,2781,2740,4882,1044,3416,2689,1893,5169,6983,3039,1121,664,2800,2975,2836,1064,819,1397,1962,1893,1274,1866,590,4098,1317,977,68426,2002,12,15,15/12/2002
659,1820,412,541,2052,495,2537,2248,5972,1154,3999,3218,2203,5073,7679,3040,1229,758,2960,3019,3403,1227,930,1512,1968,1728,1392,2112,673,4293,1542,1004,72852,2002,12,22,22/12/2002
321,1274,153,299,1313,280,1294,1576,3419,507,2338,2000,1334,3491,5022,2066,793,535,1383,1735,2423,917,452,936,986,770,800,1152,504,2567,1313,491,44444,2002,12,29,29/12/2002
567,2450,329,425,2572,452,1518,3049,7456,1103,4427,2252,1983,5894,9831,3140,1171,716,2694,2038,3823,1280,761,1396,1278,1191,1183,2145,742,3603,1337,725,73531,2003,1,5,05/01/2003
1514,5675,1000,1395,7685,1130,5172,8045,18817,3041,9800,5181,4377,14387,24218,5264,2714,2046,8583,4671,9758,3413,2495,4378,5253,4843,4159,7179,1596,10224,3673,2349,194035,2003,1,12,12/01/2003
2636,8077,1723,1731,9897,1334,6368,8686,26030,4056,13129,7221,5408,19578,28492,13519,3763,2428,16220,6927,13255,5139,3278,5991,7728,8167,4626,10238,2234,14041,5161,3403,270484,2003,1,19,19/01/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,1,26,26/01/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,2,2,02/02/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,2,9,09/02/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,2,16,16/02/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,2,23,23/02/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,2,02/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,9,09/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,16,16/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,23,23/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,30,30/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,4,6,06/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,13,13/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,20,20/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,27,27/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,4,04/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,11,11/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,18,18/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,25,25/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,1,01/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,8,08/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,15,15/06/2003
