AGUASCALIENTES ,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,COAHUILA,COLIMA,CHIAPAS ,CHIHUAHUA,CIUDAD DE MEXICO,DURANGO ,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MÉXICO,MICHOACÁN,MORELOS,NAYARIT,NUEVO LEÓN,OAXACA ,PUEBLA ,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS ,TLAXCALA ,VERACRUZ,YUCATÁN,ZACATECAS ,NACIONAL,año,mes,dia,fecha
691,2995,614,509,2412,458,60,3816,16580,1570,3518,1519,3430,5836,14394,,1164,720,3161,,,1203,1468,1138,,2112,1207,,,4168,1454,793,76990,2001,10,14,14/10/2001
376,2500,633,525,2137,388,382,3809,13387,1407,3759,1769,3556,5699,11944,,1304,645,3069,239,,1329,1648,1294,,2107,1370,702,,3705,1098,779,71560,2001,10,21,21/10/2001
1715,2644,721,657,2061,460,271,3857,15656,1423,4392,3558,3065,5594,16559,,1477,807,4238,520,,1379,1265,1470,,2129,1761,531,,5319,1156,778,85463,2001,10,28,28/10/2001
1451,2768,1256,586,1662,356,197,3477,11625,1099,4573,2854,2429,5445,12165,1,1623,532,2947,454,,1055,907,1372,,1622,1423,433,1,6171,992,724,72200,2001,11,4,04/11/2001
1615,2785,1015,705,2341,584,1293,3139,18025,1623,4617,3246,2900,6074,16914,,2129,836,3860,3349,,1225,1623,1915,,2205,1851,560,,6880,826,1095,95230,2001,11,11,11/11/2001
2156,3671,777,744,1965,658,1580,4596,18329,1684,4987,2760,3775,7167,14722,,2325,772,3588,3469,,1245,3170,2075,67,2091,1496,606,,7453,899,845,99672,2001,11,18,18/11/2001
1338,2689,883,665,1304,485,1516,3490,15091,1187,3898,1933,4649,5821,11819,24,1816,634,2204,2910,243,1329,2391,1360,386,1812,1461,635,44,6135,948,652,81752,2001,11,25,25/11/2001
1534,3166,1106,1626,2106,832,2309,3765,18250,1387,4246,2749,5907,7184,13266,535,1753,872,3012,3445,1156,1399,3007,1599,414,2044,1998,619,163,6128,1196,748,99521,2001,12,2,02/12/2001
1238,3137,2278,1366,3289,1237,3534,3669,15937,1590,5247,3131,14392,7289,16591,1758,2547,1202,3818,4706,1519,1558,2484,2793,449,2909,2128,1187,162,6988,908,2183,123224,2001,12,9,09/12/2001
1103,3134,3753,1040,2652,975,4801,4461,14393,1842,4354,3983,13112,8626,17976,2189,1996,1035,5048,4779,2254,1818,10983,3039,1604,2830,1913,2846,173,8525,823,1571,139631,2001,12,16,16/12/2001
1197,4496,,1163,3073,791,4881,5131,11073,1808,6718,4153,7369,9837,17603,4125,2133,1282,3835,5613,4087,2132,,2704,1903,3083,1877,1521,768,8291,960,1355,124962,2001,12,23,23/12/2001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2001,12,30,30/12/2001
958,2977,,504,2923,694,3257,2884,12221,1061,5129,3267,,6809,15188,2527,1120,550,5148,3386,4617,1353,,1668,1131,2167,1732,1485,526,5895,943,790,92910,2002,1,6,06/01/2002
1139,5352,,1015,3109,1218,4068,5191,20151,1011,6413,4572,,9217,21009,3772,2952,1191,6197,4915,7302,2628,,2209,2007,3353,2243,3897,640,8417,1234,1092,137514,2002,1,13,13/01/2002
743,4431,,960,3674,853,2805,4576,18995,1183,5397,3301,,9104,15880,3657,2388,1181,4731,5911,6233,3275,,1851,1488,2734,2026,2794,792,7982,900,773,120618,2002,1,20,20/01/2002
794,3451,,319,2535,441,3210,3275,11858,834,3507,2716,,5719,14770,3445,2093,948,3533,4484,5168,909,,1488,1451,2300,1529,2617,686,5027,759,918,90784,2002,1,27,27/01/2002
1215,2432,,550,2102,631,3444,3034,12784,1054,4280,2005,,6670,15559,4047,1623,927,3820,3504,4642,1479,,1612,1376,2313,1431,3943,634,5649,848,1246,94854,2002,2,3,03/02/2002
1044,2551,,437,1616,425,3003,3153,11248,942,4160,1574,,5752,12507,3961,1283,788,2730,2955,4054,1085,,1368,2035,1570,1642,3282,1179,5313,770,1221,83648,2002,2,10,10/02/2002
829,2165,82,531,1835,690,2908,2719,11651,1304,3992,2747,,6405,12036,3764,1111,993,4308,3827,4033,1016,,1368,1774,2686,1638,2738,1318,5738,807,974,87987,2002,2,17,17/02/2002
774,2269,132,789,2675,524,2129,4491,14052,1894,4722,3604,10,5759,16146,4373,1426,1177,4773,3774,4133,1203,49,1845,1942,2388,1305,2998,912,5850,1139,1280,100537,2002,2,24,24/02/2002
714,2350,177,627,2470,656,2025,6011,13769,1995,4675,3288,292,5783,12004,4757,1671,1143,4085,4890,5814,1187,299,2170,1554,1765,2127,2817,1623,5844,1402,664,100648,2002,3,3,03/03/2002
2227,3842,79,993,3948,1153,5543,7830,18247,2877,5808,5754,610,10345,23313,4904,3359,1669,6843,6378,10825,2531,345,3275,4610,2825,3912,4680,2797,7630,2805,2125,164082,2002,3,10,10/03/2002
2968,4045,149,770,4594,1105,8019,13189,20848,2168,7312,5396,578,12589,28656,7332,2970,1734,8320,7471,11905,2243,253,3989,5184,4773,3527,5945,2435,10750,3139,2543,196899,2002,3,17,17/03/2002
1962,3998,253,1146,3535,938,8592,19225,16623,,7337,5791,530,10978,23849,11892,2924,2255,6654,7332,10861,1812,721,3901,5235,4597,3389,4993,2015,11527,3172,3317,191354,2002,3,24,24/03/2002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2002,3,31,31/03/2002
1666,6802,407,1261,6973,1530,6091,4340,22207,2752,8655,5403,2132,11261,27736,7604,3238,3542,7877,8475,10667,1878,1111,3713,4519,5233,2964,6477,2421,12667,3493,2812,197907,2002,4,7,07/04/2002
1771,4953,527,1387,3876,1071,5857,4374,20348,3019,8538,5147,2691,11423,26501,9998,3000,2891,6751,7324,10064,3320,940,3421,4213,5488,3933,5147,2866,14507,3058,2937,191341,2002,4,14,14/04/2002
3282,4972,946,1327,4866,1090,7130,4814,21531,2967,8272,5902,4975,11323,29152,10222,2451,4200,8393,6721,12170,2622,1266,4560,4307,4972,3289,6127,2611,16079,3144,3510,209193,2002,4,21,21/04/2002
2251,5726,703,1383,4224,1323,6643,4456,20712,3132,8004,5299,5149,12251,27198,8863,3298,4748,8106,6828,12812,3310,2085,3883,4506,3819,3013,6417,2762,15205,3731,3645,205485,2002,4,28,28/04/2002
1857,5026,657,1167,4062,1091,7037,3774,17724,2905,7354,6013,3663,12898,25493,7504,3070,3736,5875,8029,7838,2679,1827,3453,3331,3920,4280,5652,2641,13372,3278,2721,183927,2002,5,5,05/05/2002
2031,7080,734,1530,4187,1083,7353,3903,20236,2889,7393,5483,3682,12335,26089,10059,3016,5396,6196,10097,9699,3254,2175,4404,3638,4567,4387,6677,2653,15579,3348,2972,204125,2002,5,12,12/05/2002
1790,6429,674,1242,4553,1146,8124,4307,23567,3563,7795,5683,4409,12271,26884,8281,2650,,6777,8147,9905,3013,3830,4177,4343,4439,3540,6513,2489,15953,3572,3209,203275,2002,5,19,19/05/2002
2020,6675,652,1148,5173,1474,6582,3746,24153,3119,7450,5629,4840,12685,26735,8754,2756,,6778,8995,10710,2797,2563,3481,4378,6002,3905,6763,2994,15072,3879,3006,204914,2002,5,26,26/05/2002
1323,5352,785,1227,5504,947,5775,4372,22114,2634,6891,5425,5080,12151,26859,7969,3493,,7066,9780,10573,2766,1998,3780,4575,4798,3834,5589,2733,15202,3446,3092,197133,2002,6,2,02/06/2002
2267,5627,1008,1624,6664,1302,6325,6754,22360,2547,8460,6710,5506,13303,30233,9043,3062,,7062,8181,11155,2834,2320,4140,4501,4650,3419,5585,2487,15144,3072,2810,210155,2002,6,9,09/06/2002
2176,5612,829,1102,8164,1050,7296,6028,23528,3327,8202,6979,5216,12086,30491,8988,2761,,7157,8331,10760,3225,2666,3425,4546,4176,4155,5976,2013,14463,3205,2666,210599,2002,6,16,16/06/2002
1900,5553,977,1194,8685,1272,7313,5070,28208,2628,8750,6750,4567,12798,30247,8939,3629,2,7658,9983,10467,3542,1818,3764,4386,3809,4068,6219,2205,14366,3280,3143,217190,2002,6,23,23/06/2002
2108,6263,878,1510,10870,1109,7105,5667,29442,3035,8278,6988,4521,12816,30028,8043,2460,2,7765,8852,10464,3224,2611,4127,4524,4148,4091,7038,2393,15360,2997,3023,221740,2002,6,30,30/06/2002
2208,6224,816,1656,,1290,6143,6127,27800,2902,8976,8581,5240,12365,28571,8656,1347,,7574,6904,9480,3028,2106,3161,4598,5844,4210,6210,2368,13460,2975,3077,203897,2002,7,7,07/07/2002
1984,5876,719,1473,,872,5758,6086,30539,2676,9094,8509,4658,12718,28628,7388,2762,,6511,8249,9584,2631,2073,3258,4825,5176,4353,5916,2730,12519,2528,2435,202528,2002,7,14,14/07/2002
1572,7494,893,1341,,1191,7686,6972,28351,2995,10280,11543,6606,12240,29074,7025,2547,430,8013,7277,9779,3344,1815,3397,4551,4721,4205,5848,2233,13598,2838,2848,212707,2002,7,21,21/07/2002
1457,7910,832,1405,,991,7006,6639,27740,2993,9452,12870,5650,11897,29433,7285,2710,484,7706,6590,10637,2568,1906,3564,3943,4500,3988,5775,2101,13929,3495,2692,210148,2002,7,28,28/07/2002
1640,6904,876,1456,,1233,6549,8059,25012,3370,8403,,8497,12537,29436,7550,3957,425,7457,6768,9251,3338,2386,3501,4288,4521,3519,6713,2160,13208,3466,2874,199354,2002,8,4,04/08/2002
1792,7624,778,1327,,1315,5932,8815,26674,3586,8945,,8011,13770,30275,7593,2700,488,7570,7579,10208,3628,3087,3640,4357,4883,3983,7546,2281,12645,3020,3127,207179,2002,8,11,11/08/2002
1319,6682,753,1607,,1051,6243,8302,24910,3100,7832,,10523,12796,31298,6993,2514,537,6608,8626,9717,3751,2360,3767,4460,4755,3858,7899,2098,12431,2808,2772,202370,2002,8,18,18/08/2002
1812,5099,703,1467,,1157,6988,8750,22473,3010,8166,,12954,13281,31940,7975,3218,1235,7353,7592,9663,3981,2763,3676,4281,4278,3802,7062,2094,12956,3331,2511,205571,2002,8,25,25/08/2002
1605,7502,763,1371,,1333,6336,9002,23141,3911,7948,1,9208,13736,33071,8412,3136,1246,6700,8225,10762,3197,3151,3579,4221,4003,5292,6980,2059,12712,3573,2678,208854,2002,9,1,01/09/2002
1490,6795,865,1007,,842,5500,6327,20379,2399,8314,,7292,10850,31443,7845,5186,1538,8053,5790,9040,2379,1939,3663,3311,3861,3525,6361,2330,12984,2512,2732,186552,2002,9,8,08/09/2002
2119,7824,727,1024,,738,5601,8775,24434,2573,8402,,8381,13236,31301,4414,2947,1827,7396,6910,8825,2566,1969,3481,3936,4162,3401,6268,2414,13060,2772,1896,193379,2002,9,15,15/09/2002
944,4893,654,839,,794,5404,6880,26922,2168,7924,,,11390,28724,5705,2898,1550,8425,6772,8587,2302,2369,3401,3421,3309,3066,6996,1981,11996,,1830,172144,2002,9,22,22/09/2002
2008,4969,1177,357,,916,6736,8926,35055,3191,11285,,,15162,41354,8533,6989,3101,11345,8220,13446,4359,2779,4750,5264,6797,4100,8236,2685,18967,2758,2375,245840,2002,9,29,29/09/2002
1707,7169,1053,1107,33,1975,7366,6296,30028,3518,17011,,,12662,33141,7638,3795,2112,9785,7210,11823,4679,3843,3878,5222,4263,4489,6634,2041,13451,2505,2140,218574,2002,10,6,06/10/2002
1278,6130,670,1859,894,1258,6197,5777,24459,1985,7402,276,,10251,27985,6291,3876,1729,7480,5847,8090,2897,2934,3085,4206,4304,3605,6543,1901,12567,2655,1680,176111,2002,10,13,13/10/2002
1634,5499,805,1299,686,1503,6554,6786,25931,2296,7806,1035,,12139,26848,6429,3406,1611,7012,6197,7105,2528,3551,3354,4898,4195,3900,6403,1893,12755,3502,2201,181761,2002,10,20,20/10/2002
1871,5023,1076,1557,814,1134,6073,6148,24983,2163,8646,1106,,11731,27672,8627,3707,949,7445,7645,7540,3294,2552,3715,5672,4796,4685,6405,1987,14215,2895,1971,188097,2002,10,27,27/10/2002
1731,5179,858,1276,1718,988,3865,5545,16015,2422,6791,1377,,9583,19755,7005,2617,1029,5777,7156,6126,3229,2658,3004,4914,5599,4119,6681,1378,11521,2464,1839,154219,2002,11,3,03/11/2002
3314,6294,851,1763,3536,2054,5414,8003,19981,2418,8454,4535,,14654,33264,7303,3357,1499,8355,7685,8795,3441,3218,4608,6400,5182,4643,6237,1667,13569,2193,2501,205188,2002,11,10,10/11/2002
2715,7110,1446,1875,5845,1558,5614,7446,16564,2382,8324,6495,,13298,32991,8010,4531,1565,11359,7509,8494,3819,3742,4540,6098,4966,4681,6905,1480,13502,3054,2015,209933,2002,11,17,17/11/2002
1757,7051,1161,1704,6195,1350,5987,7585,16868,1892,7786,4462,48,10500,29243,6926,3285,1585,6541,7076,7201,3317,3085,4013,4997,5046,4454,6522,1647,12205,2809,1866,186164,2002,11,24,24/11/2002
2709,6970,1179,2312,8075,1986,6586,7701,22722,2149,9467,4069,529,11923,33928,9016,2982,1448,6110,8727,9254,3862,3561,4381,6047,5234,5028,6250,1519,13272,4069,2170,215235,2002,12,1,01/12/2002
3098,6727,1247,1994,9644,1317,9152,7220,24557,2991,8568,4846,1639,12615,31185,8246,2834,2044,8977,6840,8235,3839,4129,3621,5388,5923,2751,6719,1865,11695,3002,2114,215022,2002,12,8,08/12/2002
2548,6753,1297,2155,10055,1267,9992,7645,20559,3168,7440,6297,3304,13139,28088,6466,5473,1722,9799,6572,8096,3255,4108,3309,5612,5481,4375,7462,1830,12919,3420,1696,215302,2002,12,15,15/12/2002
2322,6547,1300,2213,8699,1552,11702,7618,21523,3422,8927,11466,4861,14051,30945,8314,4809,2597,10444,7092,9312,3300,4984,3239,5519,5395,3351,7667,1856,13506,3503,2025,234061,2002,12,22,22/12/2002
2852,4645,692,1517,4662,1206,7840,3872,13437,1199,5303,5905,3681,9843,23830,5690,3123,1391,5158,4782,6497,2737,3307,2278,4124,2846,2576,4134,1226,8989,2644,1220,153206,2002,12,29,29/12/2002
1487,5123,501,1064,4780,945,7131,5944,18347,2189,5877,5806,3626,9555,14579,6868,3018,1568,5329,4517,6817,3057,2843,2296,2655,2873,3142,3295,1031,8376,2614,1555,148808,2003,1,5,05/01/2003
2106,6460,990,2103,7827,1665,12566,8269,32972,3401,10048,8349,5333,15506,,7153,3915,3281,8894,7746,11336,3490,4575,4369,7215,6302,6286,6331,1935,13456,4577,3046,221502,2003,1,12,12/01/2003
2173,4690,1194,1719,5934,1320,10467,7772,29239,3895,8477,9616,6224,11196,,8761,5619,2553,4422,7961,9509,3780,2767,4699,6455,5304,5731,6202,2300,13384,4110,3076,200549,2003,1,19,19/01/2003
2941,5229,1266,3231,7394,1531,9879,8963,27448,4133,11784,10978,5593,18563,,7478,4383,2798,11573,7688,11603,4040,4266,4380,7135,7359,4864,7880,2855,18646,5292,2393,233566,2003,1,26,26/01/2003
4047,6906,996,2113,6404,1991,7017,6800,25621,3474,11431,9175,5187,17646,,8415,3825,2054,10629,7181,9403,3992,3256,3846,5636,4783,4678,6849,1922,13907,4589,2337,206110,2003,2,2,02/02/2003
4016,7567,1327,2406,7534,1419,6787,11628,27700,3455,11575,9277,5798,18271,,7243,3488,2084,9031,7157,9880,3959,5797,4067,5792,5890,4435,6356,1531,12733,3775,2798,214776,2003,2,9,09/02/2003
4313,13112,1845,3778,13469,1521,10514,21872,39751,5897,16830,10478,8688,28448,,17731,7521,2827,16650,9936,18572,7690,9260,6672,10727,11423,7436,11026,2664,22011,7498,3831,353991,2003,2,16,16/02/2003
2735,9738,2261,2398,14873,2176,8986,14459,42230,5219,15449,9909,6391,28971,,10387,6649,3331,20850,8122,18757,7552,5731,5625,8164,10389,6000,12490,2136,19793,8083,4826,324680,2003,2,23,23/02/2003
2138,5074,1754,2115,9942,2286,8123,10882,39153,4025,13844,6820,6273,17685,,14099,5114,2618,16350,7989,14415,5487,4299,4011,6378,8485,5812,9660,1796,17916,5964,3147,263654,2003,3,2,02/03/2003
958,5186,1388,2007,7045,1781,7894,12545,42622,4142,10682,8004,6030,14988,,6580,4486,1960,13815,7362,11423,4504,2997,4276,5871,5145,5333,9328,1907,13857,3629,2943,230688,2003,3,9,09/03/2003
922,4329,967,1925,4820,1269,7546,6094,29452,3196,7277,5941,6355,11576,97965,6721,4501,2502,8921,5654,8806,3603,2082,3933,5411,3672,4762,8453,1678,13424,3659,2092,279508,2003,3,16,16/03/2003
1438,3706,975,1381,4251,980,7848,4896,24853,3296,6056,6674,3775,9880,105869,5492,2886,2225,7643,6233,8069,2837,2713,3553,5132,4653,5331,7071,2358,13656,3791,1687,271208,2003,3,23,23/03/2003
604,5898,1881,2073,4991,1270,7964,8541,40979,3804,8703,7076,4098,14482,129646,6875,3197,2239,14206,8790,10890,4386,2677,3875,5948,6055,7139,20433,2900,17668,4504,2165,365957,2003,3,30,30/03/2003
172,2242,528,919,1947,387,1900,3317,14434,1490,2676,2115,2278,4818,42029,2494,1294,700,4365,4140,3359,1554,797,1233,2046,3140,2181,3186,875,4697,1975,626,119914,2003,4,6,06/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,13,13/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,20,20/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,27,27/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,4,04/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,11,11/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,18,18/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,25,25/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,1,01/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,8,08/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,15,15/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,22,22/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,29,29/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,7,6,06/07/2003
,3,,,,,147,,432,42,131,13,,5,,,7,,,19,108,3,,,47,,8,7,50,27,,22,1071,2003,7,13,13/07/2003
,198,21,32,159,40,273,222,1457,195,364,417,11,446,6019,268,178,98,222,262,354,129,33,,262,69,349,69,118,688,31,103,13087,2003,7,20,20/07/2003
36,199,47,64,183,74,207,308,1458,157,342,468,161,912,4010,470,147,93,322,277,285,125,61,168,366,264,490,293,93,675,82,92,12929,2003,7,27,27/07/2003
324,135,36,61,254,195,281,723,3433,299,727,443,160,1090,3967,1309,154,120,424,502,547,150,52,149,821,423,2127,218,383,549,85,219,20360,2003,8,3,03/08/2003
929,1068,132,130,1089,373,1437,2092,8335,1072,2170,1727,849,3372,9687,3383,595,294,870,1705,2779,776,101,290,1670,1098,3281,743,638,2889,336,771,56681,2003,8,10,10/08/2003
923,2205,265,334,1774,479,3160,3128,11614,1542,3641,2919,1614,5040,15924,4369,1269,403,1827,2750,4740,1018,533,2385,2486,1556,9860,1531,1105,5808,552,1100,97854,2003,8,17,17/08/2003
1373,3465,381,762,3232,750,4300,4964,19305,2157,6531,4558,2866,7804,25075,5568,2004,999,3450,3819,7033,1612,1285,2956,3481,2550,13552,2912,1433,8860,1257,1333,151627,2003,8,24,24/08/2003
2585,3788,349,796,3396,848,4779,5316,22556,2153,6683,5053,3068,8107,26416,4678,2214,1120,3957,3772,7272,1847,1452,4325,3437,2792,15943,3916,1568,8501,1442,1260,165389,2003,8,31,31/08/2003
2446,4146,382,753,3509,912,5035,5172,25069,2516,6678,6367,3128,8722,26539,4681,2525,1407,5071,4110,7499,1855,1564,7097,3094,2908,21748,4038,1616,8853,1669,1391,182500,2003,9,7,07/09/2003
2215,4467,439,935,3760,910,5533,6346,26610,2705,6570,5937,3252,8813,28331,5259,2603,1521,5916,4320,8798,2061,1868,,3532,3105,,6259,1625,9762,1711,1478,166641,2003,9,14,14/09/2003
1116,3018,308,743,2734,758,4749,5196,24018,1956,6252,4107,2335,7110,24915,3555,2045,1143,4624,3495,6858,1746,1537,,3020,2750,,3967,1244,8506,1584,1180,136569,2003,9,21,21/09/2003
1907,4863,407,1121,4365,1183,6912,7899,35237,3025,9155,6544,3681,11301,40147,7163,3372,1788,7739,5477,10797,2606,2443,,4319,3607,,5585,1957,12890,2405,1842,211737,2003,9,28,28/09/2003
2077,4592,557,946,3755,892,5397,6175,31960,2968,7905,5104,2762,11456,33086,5470,3136,552,7244,5024,9417,2432,1276,,3917,3271,,7075,1886,4576,3291,1533,179732,2003,10,5,05/10/2003
1265,3390,125,652,2117,532,3996,4419,20628,1583,4312,2279,2623,6385,20816,3849,2265,961,4879,2573,6269,1682,565,,2011,2235,,4436,942,7966,1612,903,118270,2003,10,12,12/10/2003
655,1181,451,209,1140,343,1431,1815,11095,1011,1827,1204,1059,2668,13210,1780,958,417,2740,1282,2833,710,1958,,939,1076,,2614,491,3918,608,457,62080,2003,10,19,19/10/2003
280,640,127,371,588,165,793,903,6486,392,1023,801,576,1552,8944,1007,556,235,1160,614,1410,339,1649,27,524,619,47,1570,282,2143,363,211,36397,2003,10,26,26/10/2003
195,336,68,77,288,121,394,534,4063,274,578,401,345,918,5640,939,285,133,728,359,867,199,315,583,350,395,469,828,126,1399,240,136,22583,2003,11,2,02/11/2003
130,273,50,50,545,92,314,427,3351,296,464,340,287,676,4274,1447,264,107,447,436,743,154,189,1866,316,301,432,520,101,1089,155,113,20249,2003,11,9,09/11/2003
85,198,42,43,1004,71,216,269,2532,174,283,262,181,489,3107,2072,1595,95,342,244,532,136,45,3762,234,207,523,484,99,788,127,95,20336,2003,11,16,16/11/2003
220,79,17,143,81,29,109,139,1806,101,161,152,93,184,1169,172,1479,64,169,123,552,68,16,1447,123,124,293,209,47,394,129,47,9939,2003,11,23,23/11/2003
1874,365,14,839,1105,13,1423,1972,7066,130,944,1723,173,1353,1710,776,1789,64,416,1406,1668,594,160,2363,564,908,538,304,203,863,113,313,33746,2003,11,30,30/11/2003
686,1091,69,516,2355,,3177,4782,12173,243,2708,4387,654,2532,1588,3101,1399,143,3449,2825,3852,1251,327,1557,1419,2213,477,1451,1158,2332,5829,675,70419,2003,12,7,07/12/2003
1544,3912,854,674,1971,1142,2506,4045,11671,1229,3763,3873,2066,7021,11235,2038,1062,223,3942,4066,3664,1795,266,1482,1427,1680,526,4613,998,3958,6111,448,95805,2003,12,14,14/12/2003
872,3093,849,1017,3308,1296,4994,4408,11776,1886,3890,6115,2198,5935,17810,3469,480,1662,3837,6957,5990,2911,918,2007,2168,2645,564,3199,1732,3361,5642,807,117796,2003,12,21,21/12/2003
,,,,,,,2145,,1414,,,,,,,,,,,,,,,,,,,,,6666,1113,11338,2003,12,28,28/12/2003
,,,,,,,1779,,1148,,,,,,,,,,,,,,,,,,,,,5875,1078,9880,2004,1,4,04/01/2004
1694,3141,544,440,2779,1631,3531,4562,12845,2116,4078,1855,1769,6362,19724,4451,1967,655,2700,4306,5127,2494,726,1564,2465,2600,769,2960,1590,3475,7790,1937,114647,2004,1,11,11/01/2004
1548,2624,574,1327,4107,1834,6403,4637,10837,3325,6244,3971,2652,9348,21248,5346,2162,1527,3679,4345,6642,2616,1005,1793,3338,3534,1214,3075,3039,5935,4457,2789,137175,2004,1,18,18/01/2004
1578,2757,554,2501,4058,1268,7714,4507,11293,2730,7115,2191,3372,9829,17185,4395,2306,2007,5388,6228,6737,2130,1624,2458,4522,2686,1315,3205,3596,7617,10278,3479,148623,2004,1,25,25/01/2004
2304,4047,246,2328,4651,853,8011,4965,14444,2773,7841,3514,3560,7162,18642,4508,2539,1977,5930,9074,6897,1631,2665,2442,3893,1814,1412,4166,3254,9305,7603,3561,158012,2004,2,1,01/02/2004
1895,3424,125,1938,2951,922,8867,4809,11366,2657,4820,2514,3965,5929,16199,6039,2712,1528,2976,7588,5903,1668,2175,2982,2998,1655,1047,3471,1986,8428,5100,3126,133763,2004,2,8,08/02/2004
3472,5277,468,2532,3270,1207,11773,4606,16724,3379,7925,3990,4281,10622,18328,8162,2981,1745,4357,7868,9692,1274,2454,3726,3589,1752,1443,4162,2167,11575,5834,3255,173890,2004,2,15,15/02/2004
2885,7722,1018,1681,4991,1755,15008,6803,19851,3875,8944,7420,6253,12146,24922,10412,3917,2580,8070,10812,13289,2288,2832,4153,4902,2832,3725,3570,2943,15473,9929,2589,229590,2004,2,22,22/02/2004
1888,6613,1871,1436,4300,1170,17003,6847,22103,3685,9209,11360,6761,14244,32628,7453,5239,2044,9556,10183,15251,1970,2411,4596,4808,3383,5401,4311,2267,15969,8565,2185,246710,2004,2,29,29/02/2004
1531,6690,1183,1830,5241,1097,13123,7252,24583,4109,10310,8844,5945,14091,34990,11743,4674,1651,7972,10115,15435,2022,3511,5096,5279,5555,5136,5066,2041,14771,5117,4670,250673,2004,3,7,07/03/2004
3083,9042,1354,2065,6457,1604,14801,14270,24711,5701,11418,9712,5930,17656,43272,14128,4272,2000,12184,11510,17773,3548,4572,4390,6433,7645,5857,6650,1927,18703,3670,6090,302428,2004,3,14,14/03/2004
2365,9465,1807,1650,6865,2151,15570,18080,22508,7461,11146,10779,6042,18805,40341,14498,5091,2438,13152,10989,21928,3317,4398,5221,7426,7544,6417,9864,1979,19578,3072,5548,317495,2004,3,21,21/03/2004
3024,9700,1936,2157,6544,1814,14732,23906,21769,8113,12756,12800,6784,17647,42426,13218,6080,2789,12634,14321,21538,4052,5296,6561,7093,8646,6146,11626,3298,21365,4065,6004,340840,2004,3,28,28/03/2004
2815,9878,2124,2664,6442,1854,12317,29267,24913,6058,12508,13178,8085,18958,44660,13122,5458,2782,10849,10988,17774,3786,5392,4856,7043,8312,6365,10129,2036,22043,,6753,333409,2004,4,4,04/04/2004
1527,2035,609,476,1271,365,6165,32267,6298,,5572,3041,1229,6381,9065,2543,1230,628,2149,6994,3585,771,963,979,1472,1760,1888,2480,609,14414,,5805,124571,2004,4,11,11/04/2004
3678,11361,1952,2707,7891,1501,10915,30992,39376,,15345,12938,7009,19676,50372,13636,6191,2493,9074,14708,21329,4825,6563,5938,7596,8448,9352,13677,3049,25251,,10114,377957,2004,4,18,18/04/2004
3021,8181,1757,2596,6507,1533,12419,17027,34029,,14547,13398,5806,18108,43567,11541,4984,2841,10161,13140,16750,4151,4390,6463,6035,9518,6320,9669,4591,24239,,,317289,2004,4,25,25/04/2004
4045,5950,1829,2000,5704,1381,11023,,25335,,10115,11812,5151,12873,34407,9065,3888,2730,8703,13491,13867,3453,4345,5513,4332,6496,7233,7248,4203,19716,,,245908,2004,5,2,02/05/2004
6481,7721,1419,901,4897,960,9896,,27298,,10067,8465,3900,11386,31761,9292,3396,1335,7827,17700,13670,3491,3759,4244,4893,4652,3485,7698,2305,16013,,,228912,2004,5,9,09/05/2004
6624,9080,1363,1097,4574,1060,8939,,28621,,10020,7782,4074,12786,32828,8838,2770,1492,6816,18669,15355,4000,3325,4435,5032,4427,3875,7973,2678,15029,,,233562,2004,5,16,16/05/2004
6469,6882,1209,1398,4372,1224,10204,,30597,,9785,9163,5179,13019,32216,7827,3500,1467,8127,6677,15940,3437,2808,4640,5807,5313,4819,8567,2944,19633,,,233223,2004,5,23,23/05/2004
4854,6711,1175,1345,4483,1367,10073,,27496,,8621,7321,4881,11659,28472,8165,3254,1256,6215,,13762,2865,2733,3831,4468,4535,4536,9123,3697,18845,77,,205820,2004,5,30,30/05/2004
