AGUASCALIENTES ,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,COAHUILA,COLIMA,CHIAPAS ,CHIHUAHUA,CIUDAD DE MEXICO,DURANGO ,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MÉXICO,MICHOACÁN,MORELOS,NAYARIT,NUEVO LEÓN,OAXACA ,PUEBLA ,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS ,TLAXCALA ,VERACRUZ,YUCATÁN,ZACATECAS ,NACIONAL,año,mes,dia,fecha
534,"1,596",355,312,875,226,287,"1,724","6,403",491,"1,404","1,002",839,"2,205","6,119",4,732,291,"1,285",326,435,514,649,526,,842,533,120,12,"2,323",391,272,33627,2001,9,2,02/09/2001
520,"1,658",297,343,979,256,207,"1,579","6,381",401,"1,293","1,107",768,"2,146","5,802",,768,289,"1,165",268,371,440,547,603,3,904,458,38,11,"2,404",410,259,32675,2001,9,9,09/09/2001
508,"1,454",366,621,"1,422",248,251,"1,436","6,047",442,"1,921","1,067",621,"2,356","5,735",,767,312,964,380,363,492,744,742,6,869,485,73,17,"3,431",386,340,34866,2001,9,16,16/09/2001
508,"1,605",11,184,61,191,91,"1,336","5,834",343,444,642,113,"1,768","4,258",,518,92,"1,201",339,245,478,418,418,4,541,459,,3,861,111,134,23211,2001,9,23,23/09/2001
419,"1,345",132,228,224,159,138,"1,609","8,481",444,893,743,721,"1,979","4,656",,671,138,"1,387",308,362,526,502,464,2,643,460,37,7,"1,576",212,145,29611,2001,9,30,30/09/2001
401,"1,227",108,189,477,129,89,903,"3,738",385,861,608,"2,077","1,350","4,680",,345,123,"1,210",243,390,349,"1,372",409,4,590,449,49,7,"1,185",257,141,24345,2001,10,7,07/10/2001
402,"1,230",402,185,497,209,69,"1,260","7,426",390,942,677,"2,159","1,530","5,237",,364,178,"1,252",312,387,618,"1,442",506,1,698,468,86,12,"1,366",318,149,30772,2001,10,14,14/10/2001
397,"1,247",479,155,504,243,84,"1,019","5,925",311,824,522,877,"1,300","4,907",,662,154,"1,371",267,298,515,"1,382",461,2,642,423,203,18,"1,335",412,249,27188,2001,10,21,21/10/2001
358,"1,061",686,217,616,337,139,"1,069","5,850",317,"1,050",576,"1,906","1,581","4,631",,456,122,"1,162",548,277,440,"1,669",456,1,623,450,194,23,"1,659",438,221,29133,2001,10,28,28/10/2001
255,"1,131",706,125,498,225,273,954,"3,152",391,787,435,"1,394","1,259","2,675",,326,103,769,403,217,270,978,348,,471,315,162,2,"1,334",323,140,20421,2001,11,4,04/11/2001
386,"1,739","1,624",262,980,360,914,"1,631","5,909",517,"1,401",793,"2,032","1,829","5,229",,571,147,"1,347",814,160,452,"2,428",535,,774,559,"1,568",,"2,312",539,237,38049,2001,11,11,11/11/2001
381,"1,646",,286,873,329,940,"1,577","5,939",455,"1,252",767,141,"1,924","5,516","1,402",579,146,"1,277",787,"1,095",476,,470,668,803,585,"1,521",289,"2,195",499,216,35034,2001,11,18,18/11/2001
303,"1,542",,217,676,239,580,"1,412","5,585",618,"1,040",720,79,"1,644","4,947","1,170",452,108,956,572,"1,182",406,198,448,541,678,526,"1,873",260,"2,029",342,180,31523,2001,11,25,25/11/2001
372,"1,722",3,410,"1,143",248,880,"1,840","6,063",911,"1,234",807,155,"1,845","5,886","1,614",941,160,"1,344","1,215","1,388",487,369,564,880,704,614,"2,383",335,"2,218",535,181,39451,2001,12,2,02/12/2001
368,"1,694",,471,"1,266",543,"1,355","2,762","6,194",805,"1,731","1,596",96,"3,206","7,655","2,778","1,016",465,"1,519","1,814","2,004",682,350,671,"1,340","1,610","1,129","2,678",829,"4,297",874,848,54646,2001,12,9,09/12/2001
311,"1,469",,263,965,420,"1,096","2,307","4,303",772,"1,331","1,289",37,"2,441","5,860","2,033",878,462,"1,703","1,759","1,605",552,195,672,"1,155","1,436",667,"2,299",622,"3,789",752,478,43921,2001,12,16,16/12/2001
274,968,,196,746,266,954,"1,843","3,185",551,"1,201",844,57,"2,103","3,966","1,743",885,336,"1,048","1,355","1,250",654,130,417,661,"1,117",520,"1,840",433,"2,635",531,716,33425,2001,12,23,23/12/2001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2001,12,30,30/12/2001
342,"1,637",,197,584,200,845,"1,776","4,593",530,"1,329","1,002",73,"1,822","4,464","1,218",325,166,"1,050",634,"1,307",666,198,544,653,907,612,"1,182",469,"2,442",481,502,32750,2002,1,6,06/01/2002
621,"2,376",2,424,"1,213",430,"1,346","3,505","6,876","1,040","2,461","1,677",338,"3,431","7,873","2,540","1,043",443,"2,464","1,547","2,813","1,045",406,"1,029","1,309","1,723","1,208","2,376",852,"4,688","1,142",892,61133,2002,1,13,13/01/2002
605,"2,614",6,484,"1,536",522,973,"4,040","6,912","1,118","2,203","1,569",393,"3,485","7,971","3,064","1,000",439,"3,011","1,876","2,792","1,232",510,998,"1,327","1,708","1,281","2,701",750,"5,116","1,014",886,64136,2002,1,20,20/01/2002
561,2732,38,476,1690,603,1307,3627,7585,971,2206,1822,462,3367,8947,2650,1023,550,2812,1785,2790,1205,393,1000,1452,1930,1379,3254,820,4657,907,926,65927,2002,1,27,27/01/2002
646,2634,43,421,1602,506,1347,4577,8007,877,2241,1778,450,3228,8766,2468,1061,433,2766,1707,2838,1023,433,849,1283,1971,1416,2808,751,4273,1001,945,65149,2002,2,3,03/02/2002
512,2329,111,351,1313,330,1064,4987,6443,808,1733,1443,460,2869,7815,1968,954,354,1749,1773,2300,749,325,789,998,1998,1084,2069,573,3488,852,646,55237,2002,2,10,10/02/2002
574,2692,140,361,1303,387,1290,4361,7671,959,1978,1429,414,3483,8746,2263,1221,436,2511,1707,2592,764,397,678,1185,1697,1128,3179,629,4034,783,670,61662,2002,2,17,17/02/2002
595,2849,271,577,1398,440,1414,2092,8503,1019,2212,1934,640,3483,9216,2411,1083,976,2553,1901,3128,957,625,1115,1221,1795,1407,3185,679,4785,1137,865,66466,2002,2,24,24/02/2002
618,2593,289,607,1526,503,1482,1831,8047,977,2095,1536,1763,3463,8775,2447,1062,1034,2390,1806,2881,1031,800,1020,1200,1855,1273,3083,725,3914,960,869,64455,2002,3,3,03/03/2002
563,2630,312,410,1461,402,1123,1860,7682,830,2010,1550,1771,3096,8478,2095,921,999,2416,1777,2466,892,986,788,1147,1707,1138,2662,740,4024,895,797,60628,2002,3,10,10/03/2002
617,2453,393,476,1235,343,1278,1726,7355,732,1893,1391,1556,2944,7811,1950,844,1084,2262,1593,2468,715,1212,738,1114,1744,890,2817,629,3518,863,715,57359,2002,3,17,17/03/2002
464,2316,363,368,886,263,1019,1001,5967,,1528,1273,1820,2792,6945,2139,846,1428,1684,1258,2055,752,968,642,997,1369,855,2305,553,2898,748,517,49019,2002,3,24,24/03/2002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2002,3,31,31/03/2002
607,2709,331,452,1980,418,1039,2149,8268,971,1993,1438,1353,3554,8904,1400,957,,2373,1390,2633,956,990,888,1099,1635,1059,3211,682,3512,859,670,60480,2002,4,7,07/04/2002
557,2586,369,511,1305,401,1139,2105,7895,769,1868,1487,1353,3738,8767,1797,937,,2487,1688,2498,832,939,792,1203,1886,1243,2953,620,3754,938,720,60137,2002,4,14,14/04/2002
577,2247,378,489,1344,436,1349,2002,7803,738,1963,1526,1116,3569,9244,1925,659,48,2539,1510,2771,916,738,780,1347,1809,1267,3305,584,3796,923,585,60283,2002,4,21,21/04/2002
466,2632,386,446,1336,271,1460,2380,8778,712,2228,1481,1391,3417,10192,1934,1002,128,2335,1478,2739,1182,887,791,1354,1669,1246,2832,535,4101,981,557,63327,2002,4,28,28/04/2002
484,2278,261,376,1046,249,1272,1862,6301,625,1729,1133,1252,2661,7719,1381,763,89,1606,1194,2195,692,704,547,1003,1190,925,2476,413,2971,767,412,48576,2002,5,5,05/05/2002
502,2737,304,370,1346,341,1307,1925,6881,643,1912,1604,1136,3008,9212,2001,830,92,2128,1553,2478,932,811,692,1079,1235,1088,3167,426,3451,1153,554,56898,2002,5,12,12/05/2002
525,2575,342,430,1542,328,1215,2231,8128,866,2009,1346,1296,3291,9506,1635,930,66,2510,1487,2626,963,807,908,1233,1507,1185,2872,569,3769,840,625,60162,2002,5,19,19/05/2002
521,2606,353,510,1689,446,1267,2324,8556,782,2230,1584,1133,3565,9788,1905,807,110,2737,1536,2315,920,1093,815,1438,1751,1199,3528,650,3897,889,640,63584,2002,5,26,26/05/2002
551,2537,358,351,2304,286,1184,2522,10042,689,2184,1385,1131,3507,9689,1875,315,84,2619,1458,2427,937,1002,821,1344,1896,1118,3039,598,3794,807,616,63470,2002,6,2,02/06/2002
513,2519,360,389,157,336,1178,2586,8313,633,2139,1783,1184,3321,9493,1777,1214,67,2613,1328,2465,897,978,803,1350,1627,1060,3198,528,3662,765,604,59840,2002,6,9,09/06/2002
665,2408,346,413,200,325,1407,2566,7671,714,2193,1623,1182,3228,9448,1688,757,72,2668,1372,2386,858,1240,765,1407,1682,1041,3046,452,3455,846,533,58657,2002,6,16,16/06/2002
590,2412,419,432,195,373,1310,2668,7925,673,2110,1904,1259,3263,9944,1831,1128,56,2602,1518,2443,937,905,840,1188,1449,1063,2642,516,3177,798,502,59072,2002,6,23,23/06/2002
615,2363,409,550,151,388,1247,2954,7633,717,1933,2705,1464,3238,9759,1784,702,54,2513,1590,2579,959,1166,823,1215,1426,1163,3153,437,3949,991,534,61164,2002,6,30,30/06/2002
490,2472,356,434,332,523,1323,2651,7056,659,1814,175,1960,3242,8897,1833,696,30,2369,1437,2027,857,1295,745,1195,1536,1105,3238,558,3138,755,550,55748,2002,7,7,07/07/2002
524,2535,300,322,295,405,1279,2784,8191,762,1943,211,2480,3495,10164,1726,972,405,2602,1675,2474,986,1179,837,1324,1774,1037,2885,566,3603,880,506,61121,2002,7,14,14/07/2002
563,2492,331,406,402,359,1360,2796,8986,686,2059,244,1147,3349,9999,1748,972,439,2688,1678,2576,988,1114,826,1348,1760,1158,2858,607,3783,898,615,61235,2002,7,21,21/07/2002
626,2603,307,554,447,403,1453,2491,9056,712,2117,216,2794,3553,10470,1784,983,390,2719,1791,2681,838,1187,871,1273,1475,1201,2589,475,3975,967,541,63542,2002,7,28,28/07/2002
581,2688,336,477,456,456,1545,2451,7912,850,2172,337,4078,3288,10095,1837,1076,306,2526,1797,2501,856,1208,904,1334,1557,1110,3123,499,3778,881,595,63610,2002,8,4,04/08/2002
627,2725,350,487,456,362,1541,2469,9161,742,2254,341,216,3472,11458,1837,996,402,2596,1852,2635,944,1193,902,1379,1821,1253,2422,634,3788,979,640,62934,2002,8,11,11/08/2002
484,2746,377,434,440,341,1644,2293,8314,699,2136,361,228,3489,10783,1851,816,345,2494,1684,2549,1007,1041,872,1442,1721,1183,2465,526,3862,865,528,60020,2002,8,18,18/08/2002
561,1846,383,384,479,371,1620,2335,8728,664,2205,378,255,3501,10486,1902,1084,423,2785,1696,2602,967,1131,815,1277,1654,892,2516,470,4206,1037,571,60224,2002,8,25,25/08/2002
586,2727,351,419,441,381,1806,2265,9829,783,2115,349,298,3586,10109,1885,1008,450,2580,1836,2757,850,1519,953,1234,1526,1226,2539,496,4518,1023,612,63057,2002,9,1,01/09/2002
676,2680,353,590,430,643,1776,1951,8825,931,1977,337,203,3479,10228,2315,1559,291,2589,1484,2598,892,1652,822,1720,1554,1334,2392,589,4240,1046,628,62784,2002,9,8,08/09/2002
627,3020,462,853,404,479,2015,3318,8856,956,2531,397,213,4147,10813,1792,1380,604,2058,1929,2296,1142,2110,1030,1902,2208,1342,2472,547,4640,962,584,68089,2002,9,15,15/09/2002
784,2808,451,584,299,488,1553,2798,7573,704,1968,358,195,3322,9014,1730,1433,296,2352,1388,2075,932,1599,857,1470,1616,1177,2102,393,3612,,509,56440,2002,9,22,22/09/2002
1202,3605,519,247,398,550,1762,3979,9318,941,2743,311,309,4463,11188,2370,1549,394,3351,1597,2504,1430,1891,1320,1986,2501,1381,2769,431,4464,880,557,72910,2002,9,29,29/09/2002
1118,3428,546,598,869,551,1661,3564,8752,807,2673,363,303,3924,11048,1987,1344,476,3215,1569,2204,1315,1653,1088,1944,2049,1311,2983,413,3994,423,537,68710,2002,10,6,06/10/2002
910,3415,521,924,1944,509,1659,3604,9294,766,2493,1731,287,3734,11512,2090,2110,500,3353,1779,2386,1370,1893,1092,1873,2078,1356,3104,481,3928,929,603,74228,2002,10,13,13/10/2002
960,3531,547,853,2562,517,1937,3223,9035,823,2512,2676,280,4308,11581,2174,1362,485,3387,1696,2390,1411,1592,1245,1706,1871,1334,3451,472,4013,1242,494,75670,2002,10,20,20/10/2002
1056,3064,579,849,2609,466,1979,3183,9627,723,2406,2370,297,4012,11098,2266,1421,393,3278,1587,2404,1231,1899,946,1679,2043,1377,2825,547,4119,1078,444,73855,2002,10,27,27/10/2002
770,2548,527,656,2473,447,1409,2547,7433,804,1993,2100,247,3453,8646,1895,982,344,2424,1289,1716,1043,1810,712,1671,2171,1196,2220,352,3157,880,522,60437,2002,11,3,03/11/2002
920,2979,529,787,2877,566,1690,3985,9287,952,2251,2509,263,4023,10444,1675,1496,543,3233,1250,2625,986,2031,935,1730,2161,1356,2578,454,3800,1073,632,72620,2002,11,10,10/11/2002
869,3066,478,844,2847,555,1962,3823,11016,989,2575,2757,1340,4213,11006,2076,1391,561,3681,1596,2877,1174,1955,1070,1709,2277,1292,2824,469,3642,1265,554,78753,2002,11,17,17/11/2002
733,3029,399,673,1978,478,1479,3046,7435,788,2100,1911,1402,3322,9071,1646,1308,522,2867,1317,2447,1057,1445,836,1351,1742,1272,2630,307,3334,1009,437,63371,2002,11,24,24/11/2002
829,2710,413,744,1915,565,2027,3564,8400,875,2477,2283,1704,4135,14092,1990,1426,631,2668,1904,2462,1172,1630,1046,1626,2146,1481,2405,427,4119,1312,659,75837,2002,12,1,01/12/2002
717,2426,466,764,1701,450,1411,3931,7777,831,2430,2303,2059,4171,10122,1972,1183,460,2918,1550,2172,946,1738,904,1711,2133,1070,2301,454,3352,978,592,67993,2002,12,8,08/12/2002
592,2095,411,656,1741,388,1296,3652,6586,733,2320,2206,1326,4256,7542,1799,1139,404,2599,1577,1998,954,1346,770,1728,2245,990,2784,454,3460,1008,475,61530,2002,12,15,15/12/2002
514,1686,410,718,1602,416,1381,2616,6552,692,2310,2254,1454,3627,7465,1711,1275,408,2665,1486,2296,999,1438,759,1935,2047,1114,2279,421,3319,1118,455,59422,2002,12,22,22/12/2002
308,1600,200,385,1222,341,887,2350,4872,370,1892,1310,900,2920,5528,1019,762,276,1580,993,1745,850,888,474,993,963,670,1299,269,2126,784,224,41000,2002,12,29,29/12/2002
595,3218,438,494,2521,491,942,4914,9171,770,3244,1529,1268,5373,9773,1766,1220,437,3163,1166,2764,1459,1457,908,996,1429,1141,2775,385,3005,1046,379,70237,2003,1,5,05/01/2003
1441,5178,1210,1421,6060,1173,2982,11658,19565,1985,6816,3730,3286,13123,21432,3323,2575,1135,8058,2620,6606,3711,4390,2476,4247,4508,3407,6973,959,8500,3086,1346,168980,2003,1,12,12/01/2003
2616,6099,1770,1608,7232,1215,3942,12219,21539,2452,7342,4964,3243,13639,20723,7901,3061,1124,11821,3951,7278,5205,4814,3094,5262,7983,3390,8884,950,9923,3642,1785,200671,2003,1,19,19/01/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,1,26,26/01/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,2,2,02/02/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,2,9,09/02/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,2,16,16/02/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,2,23,23/02/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,2,02/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,9,09/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,16,16/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,23,23/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,30,30/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,4,6,06/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,13,13/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,20,20/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,27,27/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,4,04/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,11,11/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,18,18/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,25,25/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,1,01/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,8,08/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,15,15/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,22,22/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,29,29/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,7,6,06/07/2003
451,1425,155,67,936,255,851,1687,7481,784,1409,1239,705,1907,8528,1445,654,254,1090,882,1980,496,113,633,1100,860,2012,1257,422,2602,268,359,44307,2003,7,13,13/07/2003
636,1786,197,192,1137,341,1174,2038,9250,752,1815,1621,894,2548,9821,1591,737,318,1478,1078,2350,663,624,839,1140,1083,3284,2008,456,3096,436,425,55808,2003,7,20,20/07/2003
719,2044,193,318,1223,376,1167,1980,9489,782,1884,1659,916,2602,10390,1588,766,315,1600,1032,2409,752,702,1055,1168,1228,3820,2079,476,3322,511,417,58982,2003,7,27,27/07/2003
979,2029,211,274,1259,345,1274,2233,8931,765,1827,1602,936,2441,9985,1628,674,344,1686,1077,2237,753,805,1205,1020,1232,4119,2161,452,2966,527,402,58379,2003,8,3,03/08/2003
842,2086,175,262,1132,399,1291,2523,10863,689,1860,1495,992,2647,10222,1658,785,346,1785,981,2217,707,1032,1410,1092,1258,6276,2488,459,3221,555,362,64110,2003,8,10,10/08/2003
638,1564,152,269,952,291,1081,2100,8884,583,1686,1276,773,2231,8183,1348,665,312,1421,929,2067,591,943,894,982,1047,177,2141,358,2635,498,340,48011,2003,8,17,17/08/2003
815,1934,205,322,1122,419,1309,2566,11237,704,1831,1639,861,2841,9629,1567,759,322,1906,1048,2429,729,965,654,1269,1365,180,2574,372,3162,684,393,57812,2003,8,24,24/08/2003
764,1892,150,308,1130,394,1271,2565,10062,772,1963,1526,866,2809,9714,1712,802,293,2138,1058,2343,813,979,662,1240,1317,108,2266,421,3200,637,410,56585,2003,8,31,31/08/2003
626,1919,152,369,1210,378,1291,2661,10292,818,1984,1572,920,3013,9860,1573,870,308,2077,1105,2400,815,906,598,1116,1328,97,3067,429,3195,659,400,58008,2003,9,7,07/09/2003
282,768,57,137,527,123,463,951,3850,269,674,653,279,1100,3671,652,342,105,907,407,968,273,369,318,519,522,40,1100,190,1358,269,166,22309,2003,9,14,14/09/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,9,21,21/09/2003
1228,141,59,46,168,89,55,137,3990,272,59,125,115,138,342,153,1301,42,127,23,1782,58,94,147,339,128,13,,136,190,127,20,11644,2003,9,28,28/09/2003
1096,2068,311,537,1090,654,2753,3120,9798,1417,2450,1593,1461,3113,8486,3584,1905,455,1551,2341,5303,1231,1308,1025,2223,1963,361,1820,1032,5025,1265,987,73326,2003,10,5,05/10/2003
1255,3538,685,1314,3161,789,5574,5506,11681,1892,4630,4041,3712,6600,16726,5785,2512,1147,3664,6056,8923,1908,2947,1033,2767,3469,460,4395,1697,9237,4063,1897,133064,2003,10,12,12/10/2003
1145,3874,1030,1220,3279,946,6439,6393,11610,1735,4816,4808,3963,6532,17369,6498,2647,1245,3987,7469,8435,1978,2834,831,2994,3483,376,4637,1619,9660,4611,2208,140671,2003,10,19,19/10/2003
1298,3932,952,1398,2747,917,7247,6547,12626,2098,4696,4974,4251,6749,19033,5887,2926,1306,4118,7098,9188,1969,3247,1841,2738,3513,2751,4996,1659,9628,5059,1997,149386,2003,10,26,26/10/2003
1008,3579,901,1274,2178,920,6671,5312,10841,1592,4368,4447,3765,7245,15662,5463,2439,1318,3396,5612,7022,1883,2990,1982,2614,3493,2892,4275,1498,8263,4624,1607,131134,2003,11,2,02/11/2003
1083,3483,756,1419,2374,938,8096,5467,11039,1932,4887,4910,4379,7434,17587,5641,2721,1479,3700,6865,8076,2170,3351,2365,2891,3355,3186,4743,1686,9812,4360,1698,143883,2003,11,9,09/11/2003
1291,3325,987,1430,2661,939,8284,5156,13538,1735,4642,5185,3763,7366,18552,5008,2634,1485,4035,6976,8162,1929,2965,2352,2843,3073,3850,4316,1937,9877,4089,2207,146592,2003,11,16,16/11/2003
731,1781,500,757,1231,526,4656,3012,6218,1037,2632,2506,2145,3680,9391,2905,1362,745,2409,3911,4507,1117,1837,1287,1750,1736,1774,2125,1114,5700,3047,1186,79315,2003,11,23,23/11/2003
1241,3540,1211,1275,1935,1107,8386,5338,11390,2006,4930,5210,4507,7277,16757,4828,2717,1554,3607,6773,7690,2313,3497,2354,2945,3342,3401,3693,2066,9562,3511,1974,141937,2003,11,30,30/11/2003
1056,2799,781,1387,1772,735,6465,4823,8657,1542,3863,4101,3740,6312,14331,4046,2502,1063,2879,5754,6161,1481,2683,2461,2515,2920,3207,4093,1572,8575,2907,1347,118530,2003,12,7,07/12/2003
756,2234,531,1106,1446,487,5752,4345,7499,1188,2957,3470,3036,4911,11271,3793,2122,1268,2683,5309,5249,1236,2403,1783,2044,2505,2516,3076,1180,7335,2718,1173,99382,2003,12,14,14/12/2003
579,2071,535,932,1844,553,4906,3188,6475,1096,2719,6618,2949,4355,10318,4091,2106,774,2442,3740,4294,1308,1934,1459,2077,2352,2415,2716,989,6132,1951,1033,90951,2003,12,21,21/12/2003
,,,,,,,2134,,712,,,,,,,,,,,,,,,,,,,,,1325,712,4883,2003,12,28,28/12/2003
,,,,,,,2334,,753,,,,,,,,,,,,,,,,,,,,,1296,501,4884,2004,1,4,04/01/2004
1839,3811,690,911,2675,891,5189,6544,12453,1889,3901,3901,2862,5923,14297,4575,2598,1014,3128,5002,6667,2317,2644,2603,3278,2731,3258,3506,1874,7918,4290,2078,127257,2004,1,11,11/01/2004
939,3886,859,1021,2984,991,5131,5848,12205,2227,4439,3959,3143,5958,15073,5636,2855,937,3469,5249,6774,2283,3360,2993,2808,3313,4284,4635,1672,9580,5547,1367,135425,2004,1,18,18/01/2004
1477,4135,1269,1171,3424,1030,6531,5940,15698,1872,5808,4850,3430,7672,20525,5952,2751,1398,4453,5537,7541,2602,3178,2521,2776,4168,4907,4266,1720,9533,,1636,149771,2004,1,25,25/01/2004
1570,4337,1287,909,3335,954,6701,6131,16198,2276,5988,4859,3471,8180,22460,5600,2823,1670,4489,4857,8034,2533,2499,2958,3221,4098,4582,5056,1820,9980,,1638,154514,2004,2,1,01/02/2004
1047,3701,996,967,2636,907,4972,6393,12622,1464,4552,4342,3372,7090,18352,4230,2479,1300,3027,3922,7025,2305,1557,2558,2944,3766,4120,4258,1561,8647,,1497,128609,2004,2,8,08/02/2004
1418,4456,1101,1391,3081,1135,5763,9440,16578,1835,5547,5395,4066,8009,22030,5350,2771,1623,5074,5712,8089,2319,2574,3329,3244,4349,5107,5068,1713,10857,,2038,160462,2004,2,15,15/02/2004
1361,4710,1046,1695,3042,1085,4813,10393,15322,1735,5483,4300,3222,7139,20312,5865,2344,1602,4336,5471,7927,2408,2167,2945,2783,4048,4229,5054,1877,10328,,1930,150972,2004,2,22,22/02/2004
1338,4602,991,987,3156,1162,5292,13121,14092,116,5276,4753,3351,6991,18766,5362,2597,1647,4425,5788,7539,2238,1875,2988,2995,4477,3441,5220,1621,9071,,1860,147138,2004,2,29,29/02/2004
1567,5375,1077,1472,3027,993,5672,20739,16085,129,5060,4147,3228,7145,18989,5027,2870,1519,4004,5304,7660,2251,2439,3155,2747,3692,3950,5125,1846,9159,,2755,158208,2004,3,7,07/03/2004
1369,3622,976,1161,2686,733,5521,196,15656,78,4716,3948,2976,6499,18021,4468,2519,1460,3775,5488,6692,1999,2100,2564,2779,3940,3458,4295,1745,8372,,165,123977,2004,3,14,14/03/2004
2187,3722,800,947,2422,837,4982,133,14209,51,4547,3578,3133,6395,16320,4189,2164,1334,3764,5280,6433,1931,1902,2586,2540,3813,3120,4127,1419,8029,,133,117027,2004,3,21,21/03/2004
2382,3413,1272,1231,2811,857,5301,211,14741,54,4987,3851,3488,6766,18106,4358,2417,1205,4177,6515,6877,2207,1868,2704,2738,3750,3201,4442,1935,8685,,164,126714,2004,3,28,28/03/2004
2955,3082,733,1314,2458,1027,5724,141,14186,113,4857,3753,2836,6505,17638,4899,2554,1255,3738,5035,6857,1917,1661,2057,2804,3178,3164,3954,1537,8348,,101,120381,2004,4,4,04/04/2004
1907,530,168,200,457,229,2866,102,2831,205,1594,990,495,1869,3320,856,489,278,796,187,1311,344,353,440,553,557,467,784,348,5339,,34,30899,2004,4,11,11/04/2004
2653,3578,775,1364,3309,1129,4457,267,17363,636,6125,4715,2817,7061,21290,5498,2875,1462,5007,133,8900,2304,1350,2606,3339,3866,3420,4520,1985,10547,,84,135435,2004,4,18,18/04/2004
2458,3754,863,950,2903,1203,6426,220,15665,497,5589,4418,2400,6060,20846,4787,2572,1516,4772,76,7399,2193,1723,2614,3139,3594,3224,4142,1606,10686,,77,128372,2004,4,25,25/04/2004
3343,3301,864,1097,2496,977,5253,234,13001,268,4763,3421,2356,6232,17499,4371,2047,1162,3773,48,6051,1698,1735,2374,2658,3179,3124,3777,1329,9607,,286,112324,2004,5,2,02/05/2004
,3085,567,569,2056,511,4735,396,12139,448,3805,2545,2078,4886,14233,3772,1556,591,3609,47,6001,1466,1385,1623,2479,2397,1870,3560,1121,9583,,242,93355,2004,5,9,09/05/2004
,3386,644,641,2365,622,5653,483,14250,438,4259,3493,2443,5333,16599,4650,2092,589,3341,83,7205,1648,1514,1708,2570,2720,1958,3794,945,9380,,207,105013,2004,5,16,16/05/2004
,3544,505,759,2612,573,6361,482,17749,461,4949,3823,2499,6130,18482,5112,2158,793,4336,240,7866,1705,2105,2311,3287,2946,2663,4332,1243,10216,1413,300,121955,2004,5,23,23/05/2004
,3772,689,815,2592,653,6623,532,16628,498,4352,3663,2480,5649,17908,6168,2111,1110,4157,262,8565,1710,2222,2216,3187,2838,2436,4316,1409,12467,1379,249,123656,2004,5,30,30/05/2004
,3185,715,851,2454,631,7548,596,15084,544,4549,3788,2554,5893,17195,6482,2232,796,3978,340,7779,1866,2133,2014,2822,2945,2589,4235,1383,6102,1478,265,115026,2004,6,6,06/06/2004
,2972,813,1018,2652,611,8653,602,15518,540,4511,3999,2548,5808,18105,7545,2145,933,4361,354,8334,1899,1804,2217,3027,2788,2479,4851,1511,1418,1696,249,115961,2004,6,13,13/06/2004
,2901,901,789,2536,686,8515,612,15395,503,4742,3856,2520,6077,18589,8233,2269,1111,4345,392,7594,1887,1724,2157,3112,2825,2459,4381,1245,958,1864,238,115416,2004,6,20,20/06/2004
