AGUASCALIENTES ,BAJA CALIFORNIA,BAJA CALIFORNIA SUR,CAMPECHE,COAHUILA,COLIMA,CHIAPAS ,CHIHUAHUA,CIUDAD DE MEXICO,DURANGO ,GUANAJUATO,GUERRERO,HIDALGO,JALISCO,MÉXICO,MICHOACÁN,MORELOS,NAYARIT,NUEVO LEÓN,OAXACA ,PUEBLA ,QUERÉTARO,QUINTANA ROO,SAN LUIS POTOSÍ,SINALOA,SONORA,TABASCO,TAMAULIPAS ,TLAXCALA ,VERACRUZ,YUCATÁN,ZACATECAS ,NACIONAL,año,mes,dia,fecha
1,335,141,212,521,120,266,231,"4,480",65,993,728,635,"1,607","5,056",1,647,247,"1,107",320,"2,656",197,226,338,"1,900",538,296,96,700,"1,533",241,108,26542,2001,7,1,01/07/2001
,330,127,157,515,133,367,567,"5,528",371,905,725,610,"1,698","4,890",,523,195,"1,118",313,"2,741",174,316,312,"2,498",533,222,185,658,"1,416",246,153,28526,2001,7,8,08/07/2001
,289,129,197,488,123,306,709,"4,755",472,973,793,675,"1,792","5,500",2,644,239,"1,259",383,"6,756",200,286,328,130,600,211,204,"1,429","1,513",285,211,31881,2001,7,15,15/07/2001
,302,141,163,552,113,277,754,"6,024",459,"1,006",804,628,"1,794","5,560",,653,250,"1,169",424,287,212,283,305,54,518,169,128,,"1,479",241,265,25014,2001,7,22,22/07/2001
,311,166,180,481,170,262,718,"8,226",392,994,780,640,"1,734","5,401",1,602,339,"1,136",235,408,202,281,354,18,519,159,163,25,"1,550",275,231,26953,2001,7,29,29/07/2001
,297,127,210,585,125,385,774,"6,991",393,957,854,611,"1,721","5,785",,637,295,"1,143",278,518,205,267,330,22,610,91,,22,"1,571",284,255,26343,2001,8,5,05/08/2001
333,322,135,216,636,149,279,812,"6,309",393,959,848,634,"1,908","5,870",2,616,265,"1,167",285,478,186,246,368,14,545,371,260,21,"1,515",272,282,26696,2001,8,12,12/08/2001
274,242,111,177,473,107,240,647,"3,947",321,898,701,521,1597,"4,538",,537,209,803,269,448,166,260,300,7,555,498,25,5,"1,600",261,229,20966,2001,8,19,19/08/2001
383,341,155,138,550,133,294,741,"5,470",348,904,822,644,"1,807","5,408",4,619,229,984,262,372,150,175,294,6,487,589,59,9,"1,401",270,225,24273,2001,8,26,26/08/2001
357,330,126,222,543,118,207,811,"5,714",367,989,758,596,"1,667","5,287",2,603,275,893,269,400,155,270,266,1,479,598,51,15,"1,668",382,175,24594,2001,9,2,02/09/2001
321,317,124,179,564,143,195,863,"5,495",361,928,838,494,"1,737","4,951",,554,239,817,219,368,129,249,301,,512,493,12,12,"1,448",400,200,23463,2001,9,9,09/09/2001
277,262,146,239,829,114,207,770,"5,466",383,"1,313",773,496,"1,708","4,806",,610,256,706,351,349,149,249,329,6,503,509,30,20,"2,025",354,253,24488,2001,9,16,16/09/2001
258,311,,112,21,98,102,657,"5,298",283,369,484,84,"1,464","3,776",,460,110,883,283,239,125,167,219,2,324,507,,12,611,110,115,17484,2001,9,23,23/09/2001
225,300,46,152,127,99,136,877,"7,432",394,644,522,667,"1,618","4,043",,548,174,999,315,329,209,181,276,4,376,489,44,10,"1,038",204,113,22591,2001,9,30,30/09/2001
261,259,52,142,279,61,114,510,"3,633",295,639,491,"1,801","1,187","4,370",,249,109,"1,008",213,350,117,370,249,3,399,507,52,7,749,192,133,18801,2001,10,7,07/10/2001
232,345,129,158,285,126,67,672,"7,282",261,689,469,"1,959","1,263","4,715",,362,154,"1,014",281,342,223,460,249,1,414,495,55,11,996,210,119,24038,2001,10,14,14/10/2001
323,275,188,101,319,154,101,663,"5,856",241,645,459,"1,959","1,182","4,469",,617,170,977,256,286,397,462,251,,352,531,155,15,"1,001",183,204,22792,2001,10,21,21/10/2001
255,292,242,151,414,134,109,628,"6,096",239,796,510,"1,736","1,306","3,992",,432,213,910,381,297,348,550,211,1,448,429,145,10,"1,343",143,202,22963,2001,10,28,28/10/2001
174,326,213,60,311,73,255,551,"3,443",126,526,301,"1,360","1,104","2,597",,310,106,582,358,195,246,392,275,,336,303,122,7,"1,178",217,136,16183,2001,11,4,04/11/2001
269,530,423,170,687,131,811,830,"6,552",369,"1,003",711,"2,049","1,650","5,128",,578,180,"1,159",728,189,391,872,422,,544,625,867,,"1,969",351,215,30403,2001,11,11,11/11/2001
250,581,,144,543,138,811,842,"6,107",343,995,615,77,"1,905","5,429","1,280",512,195,"1,222",703,"1,223",380,,406,814,513,608,829,345,"1,837",295,216,30158,2001,11,18,18/11/2001
219,452,2,136,496,108,541,776,"5,484",422,774,528,73,"1,460","4,789","1,158",444,137,761,629,"1,254",294,162,374,699,461,521,714,348,"1,712",239,161,26328,2001,11,25,25/11/2001
262,524,,213,757,127,796,891,"6,343",604,"1,038",648,126,"1,703","5,599","1,251",792,155,"1,127","1,075","1,494",376,155,444,973,482,670,956,394,"1,914",318,193,32400,2001,12,2,02/12/2001
323,549,,228,743,314,"1,187","1,241","6,752",495,"1,350","1,073",73,"2,156","6,322","2,075",809,372,"1,177","1,408","2,054",526,146,623,"1,242",832,998,"1,041",742,"3,353",453,483,41140,2001,12,9,09/12/2001
262,490,,197,611,245,"1,113","1,118","4,666",559,"1,079","1,019",19,"1,729","5,586","1,766",878,372,"1,326","1,476","1,602",518,84,653,"1,090",775,766,"1,022",568,"3,036",442,299,35366,2001,12,16,16/12/2001
265,330,,141,511,185,883,843,"3,703",351,"1,048",628,31,"1,459","4,178","1,436",767,325,809,"1,141","1,364",633,63,470,681,605,591,723,488,"2,154",297,376,27479,2001,12,23,23/12/2001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2001,12,30,30/12/2001
314,411,,157,426,146,784,859,"5,048",315,"1,182",757,50,"1,506","4,618","1,181",355,239,945,654,"1,274",484,121,549,626,466,693,567,437,"2,066",458,304,27992,2002,1,6,06/01/2002
523,702,3,239,786,265,"1,394","1,490","8,015",677,"1,963","1,179",299,"2,525","7,601","2,105",927,460,"1,976","1,443","2,645",748,199,918,"1,253","1,088","1,251",975,856,"3,635",727,575,49442,2002,1,13,13/01/2002
453,706,4,253,977,303,"1,045","1,710","6,872",681,"1,652","1,221",359,"2,334","7,233","2,220",887,396,"2,056","1,421","2,493",729,247,905,"1,113",946,"1,268","1,046",719,"3,594",644,559,47046,2002,1,20,20/01/2002
460,677,27,221,949,341,1232,1436,7029,565,1667,1199,367,2428,7496,1971,903,465,1871,1273,2272,676,180,804,1150,965,1233,1090,650,3420,578,506,46101,2002,1,27,27/01/2002
442,743,48,228,897,306,1197,1672,6932,533,1666,1225,330,2270,7382,1799,830,410,1899,1269,2090,665,191,723,1007,962,1230,1042,627,3024,579,477,44695,2002,2,3,03/02/2002
403,529,96,189,766,235,911,1724,5343,529,1234,933,357,1897,6302,1425,777,314,1168,1304,1878,514,142,671,857,787,885,749,522,2606,513,322,36882,2002,2,10,10/02/2002
427,689,107,206,793,281,1163,1678,6489,572,1417,1322,290,2303,7270,1745,924,374,1709,1130,1965,532,158,656,1003,809,1125,995,552,2913,558,390,42545,2002,2,17,17/02/2002
436,753,157,275,786,305,1206,1069,6657,625,1685,1099,1378,2535,7698,1782,823,772,1623,1486,2455,574,303,871,1087,889,1280,1085,690,3335,628,467,46814,2002,2,24,24/02/2002
466,709,137,225,794,275,1266,879,6194,556,1468,1119,1579,2463,6891,1723,807,797,1625,1384,2251,630,231,851,981,877,1168,1045,640,2881,558,475,43945,2002,3,3,03/03/2002
421,669,146,249,763,234,996,869,6222,481,1402,992,1524,2111,6785,1524,868,670,1566,1271,1861,502,312,626,830,868,1048,897,540,2920,520,395,41082,2002,3,10,10/03/2002
433,673,248,294,615,191,976,803,6173,472,1335,901,1482,2005,6453,1350,773,691,1445,1185,1785,441,364,615,799,798,789,1031,481,2447,493,381,38922,2002,3,17,17/03/2002
359,583,123,221,464,189,1031,556,5248,,1107,851,1755,1954,5735,1540,838,977,1110,937,1643,548,320,516,823,655,776,774,509,2184,402,280,35008,2002,3,24,24/03/2002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2002,3,31,31/03/2002
457,710,153,232,1049,295,990,1035,7569,673,1579,1065,1371,2614,8072,1160,960,,1749,1225,2335,658,343,806,939,766,1061,986,570,2866,569,430,45287,2002,4,7,07/04/2002
386,686,133,278,665,269,1013,941,7338,550,1383,1083,1177,2627,7597,1507,913,,1596,1325,2015,556,326,717,900,817,1115,1047,476,2833,500,448,43217,2002,4,14,14/04/2002
368,730,149,282,661,352,1348,864,7278,553,1543,1131,1159,2427,7192,1384,662,16,1488,1324,2057,592,303,642,1007,801,1117,927,466,2791,508,360,42482,2002,4,21,21/04/2002
288,694,133,229,690,183,1278,897,7544,482,1507,1018,1310,2420,7758,1417,870,93,1541,1239,2142,769,314,674,1069,791,1020,959,497,2936,517,365,43644,2002,4,28,28/04/2002
321,600,119,202,518,167,1037,684,6456,434,1246,753,1024,1832,6221,1090,681,84,1144,981,1673,451,215,471,842,535,837,842,377,2111,428,284,34660,2002,5,5,05/05/2002
348,629,132,214,677,243,1202,743,6589,550,1417,2033,1144,2128,6941,1480,790,70,1486,1280,1973,596,291,580,879,538,1111,1151,476,2599,630,361,41281,2002,5,12,12/05/2002
417,705,147,254,838,222,1216,904,7377,639,1369,973,1153,2316,7226,1286,825,83,1744,1276,1992,641,281,816,1089,721,1178,835,553,2968,499,408,42951,2002,5,19,19/05/2002
384,699,183,248,906,262,1254,991,7619,631,1653,1065,1011,2511,7262,1428,764,93,1771,1260,1887,635,458,646,1058,799,1071,1328,505,2851,529,362,44124,2002,5,26,26/05/2002
377,705,163,212,1045,173,1265,1021,7921,588,1515,980,1049,2393,7398,1330,805,79,1753,1225,1894,631,363,606,1045,866,992,1053,509,2551,443,413,43363,2002,6,2,02/06/2002
388,688,150,268,87,237,1129,1105,7546,481,1492,966,1097,2327,7340,1308,925,88,1740,1115,1889,662,330,656,997,762,1037,1145,450,2704,509,405,42023,2002,6,9,09/06/2002
407,723,147,217,116,170,1215,1099,7033,558,1464,1076,1040,2255,7225,1331,652,92,1696,1289,1923,601,303,667,1051,840,984,1055,400,2648,482,346,41105,2002,6,16,16/06/2002
402,695,136,246,107,249,1144,931,7196,442,1453,1103,1023,2158,7362,1329,982,55,1668,1193,1929,622,297,687,983,748,1072,973,495,2502,559,352,41093,2002,6,23,23/06/2002
406,749,164,251,93,240,1208,1071,7108,564,1464,1629,1252,2331,7451,1334,610,39,1719,1319,2055,630,398,698,994,729,1131,1120,448,2979,560,393,43137,2002,6,30,30/06/2002
365,748,156,223,217,278,1272,1081,7110,626,1337,146,1710,2243,6973,1392,532,27,1599,1357,1610,650,463,622,991,794,1001,999,507,2597,483,344,40453,2002,7,7,07/07/2002
407,737,176,212,259,248,1366,1182,7448,694,1490,158,2115,2410,7653,1336,933,398,1698,1553,1974,618,354,770,1032,891,1065,1075,552,2767,468,350,44389,2002,7,14,14/07/2002
354,727,161,518,305,234,1230,1070,7527,627,1479,190,1974,2315,7465,1385,835,380,1758,1568,1936,655,373,680,1050,854,1045,988,588,2980,509,420,44180,2002,7,21,21/07/2002
439,690,155,297,303,226,1323,969,7651,570,1503,136,2234,2345,7614,1381,793,400,1855,1623,2140,601,432,727,893,821,1179,1000,482,3076,517,390,44765,2002,7,28,28/07/2002
404,744,175,243,291,223,1481,1038,7016,721,1545,238,3042,2321,7376,1368,902,348,1661,1663,2024,617,410,736,949,839,1040,1142,469,2932,522,394,44874,2002,8,4,04/08/2002
405,742,149,201,296,173,1439,1057,8064,608,1644,271,122,2462,7567,1428,878,397,1678,1639,2018,642,382,766,1002,895,1127,858,512,2987,449,397,43255,2002,8,11,11/08/2002
359,768,144,250,302,213,1519,1047,7518,516,1507,257,161,2450,7536,1368,651,359,1604,1619,1906,560,323,648,994,790,942,862,494,3002,459,309,41437,2002,8,18,18/08/2002
403,538,144,211,319,249,1483,951,7837,474,1503,282,140,2448,7437,1398,918,391,1792,1593,1923,618,349,671,1000,819,882,880,440,3201,555,389,42238,2002,8,25,25/08/2002
428,754,158,215,295,251,1334,925,7994,752,1444,250,125,2486,7477,1408,729,439,1669,1468,2053,645,407,754,884,757,1234,960,475,3278,536,421,43005,2002,9,1,01/09/2002
440,734,159,185,328,415,1549,850,7504,738,1369,254,122,2296,7254,1664,1239,296,1698,1484,2070,568,503,607,1235,740,1284,944,449,3100,484,401,42963,2002,9,8,08/09/2002
457,728,188,300,257,296,1671,1145,6744,667,1586,298,145,2813,7553,1227,1018,485,1415,1611,1918,770,757,792,1369,1047,1275,914,435,3485,589,375,44330,2002,9,15,15/09/2002
365,676,184,315,222,227,1357,946,5954,588,1319,228,144,2279,6524,1247,1000,300,1588,1407,1724,703,485,679,965,784,1102,901,315,2782,,355,37665,2002,9,22,22/09/2002
540,950,228,153,259,274,1616,1290,7779,749,1674,244,263,2901,7938,1721,1067,382,2072,1750,1994,860,813,844,1459,1201,1363,1117,332,3748,510,389,48480,2002,9,29,29/09/2002
585,900,221,308,572,311,1685,1200,7243,629,1641,250,194,2974,7764,1542,1021,361,1942,1560,1857,816,688,815,1335,982,1309,1089,414,3003,305,337,45853,2002,10,6,06/10/2002
562,869,239,535,1137,299,1540,1171,7575,577,1650,1119,226,2729,8791,1508,1482,418,2014,1809,1980,824,696,808,1293,1011,1442,1126,391,3279,534,421,50055,2002,10,13,13/10/2002
594,982,223,581,1376,296,2188,1214,7543,645,1631,1598,235,2895,9536,1713,1092,451,1870,1641,1859,888,667,817,1294,1081,1503,1289,419,3300,718,392,52531,2002,10,20,20/10/2002
630,905,236,443,1247,350,2022,1177,7500,594,1530,1662,206,2834,9083,1664,1083,360,1964,1635,1883,842,660,779,1149,1041,1343,1070,487,3146,654,352,50531,2002,10,27,27/10/2002
468,862,207,243,1273,259,1481,1092,6466,795,1352,1408,152,2520,7355,1529,823,282,1645,1443,1512,761,799,538,1101,973,1134,939,304,2411,573,328,43028,2002,11,3,03/11/2002
521,871,212,544,1406,309,1956,1307,8125,653,1680,1765,211,2750,9645,1358,1160,493,2135,1553,2151,706,872,774,1306,945,1372,1104,444,3148,675,412,52563,2002,11,10,10/11/2002
496,943,181,485,1352,339,1939,1287,8787,916,1772,1722,1261,2797,10185,1735,1096,498,2357,1649,2208,818,741,739,1334,974,1307,1120,446,3123,630,387,55624,2002,11,17,17/11/2002
412,741,146,417,986,263,1325,1086,6201,590,1425,1176,1415,2394,7920,1242,1071,393,1629,1251,1672,645,542,648,950,761,1179,1061,313,2518,625,368,43365,2002,11,24,24/11/2002
589,814,157,469,888,339,1838,1079,7235,718,1713,1553,1591,2749,11422,1627,1191,612,1708,1735,1950,807,648,850,1288,854,1382,947,400,3472,770,501,53896,2002,12,1,01/12/2002
472,798,180,419,944,274,1407,1097,6640,590,1794,1597,1671,2728,7686,1508,1068,392,1688,1899,1783,718,678,754,1279,869,1099,922,410,2969,682,574,47589,2002,12,8,08/12/2002
392,976,209,427,925,261,1215,984,5911,564,1519,1356,1262,2667,6239,1374,945,364,1550,1681,1562,667,528,706,1185,882,1086,879,426,3117,624,389,42872,2002,12,15,15/12/2002
437,599,166,447,870,287,1310,868,6246,552,1611,1455,1345,2646,6168,1441,1032,495,1662,1673,1948,738,596,673,1123,752,1318,948,415,3110,732,411,44074,2002,12,22,22/12/2002
260,458,112,286,533,210,827,700,4624,276,1149,937,921,1970,4710,990,651,302,889,1066,1411,606,368,458,728,376,741,567,303,1895,502,199,30025,2002,12,29,29/12/2002
401,801,158,330,1204,268,976,1419,8303,577,2042,1112,1151,3429,7932,1610,962,380,1763,1223,2221,809,595,584,802,619,1197,984,403,2619,641,383,47898,2003,1,5,05/01/2003
967,1493,423,820,2783,512,2500,3473,16931,1266,4022,2352,2632,7188,15866,2399,1844,886,4808,2600,4836,1843,1716,1765,2680,1809,3060,2747,844,5944,1467,971,105447,2003,1,12,12/01/2003
1585,2040,696,1079,4044,591,3244,4205,16717,1707,4830,3221,2603,7543,18648,5319,2477,838,5293,3630,5651,2820,2029,1698,3315,2862,3094,3234,1136,7509,1841,1280,126779,2003,1,19,19/01/2003
622,2517,605,1326,3008,463,3253,2515,16072,1660,4484,3826,2495,7282,14601,2723,1931,940,4693,3332,4559,1538,1548,1990,3503,3168,3229,2453,1367,7654,1781,1219,112357,2003,1,26,26/01/2003
656,2125,512,1229,2184,562,3256,2226,14073,1543,4051,3115,2649,5911,13831,2900,1665,872,4502,3096,4248,1454,1436,1664,2914,3162,2795,2177,996,6350,1490,994,100638,2003,2,2,02/02/2003
533,1752,378,526,1466,358,2499,1921,10820,1112,3227,2801,1426,4447,11496,2301,1252,548,2380,2117,2977,1148,1002,1165,1809,2294,1916,2285,662,4358,940,642,74558,2003,2,9,09/02/2003
657,1942,458,675,1821,459,2486,2240,13527,1352,3815,2671,1526,5549,12738,2812,1512,531,3807,2221,3687,1412,1153,1376,2126,2291,2071,2030,914,4845,1182,767,86653,2003,2,16,16/02/2003
728,2560,481,641,1803,463,2617,2499,14931,1182,3864,2424,1548,6010,13331,2668,1473,595,4548,2360,4249,1377,1403,1448,2243,2778,2157,2405,1160,5220,1382,768,93316,2003,2,23,23/02/2003
1137,3967,697,931,2933,699,3278,4263,20120,1703,5785,3383,1876,8637,14519,4852,2138,810,7524,3520,6699,2133,1790,2205,3561,4218,2840,3250,1747,7114,2033,1118,131480,2003,3,2,02/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,9,09/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,16,16/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,23,23/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,3,30,30/03/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,4,6,06/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,13,13/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,20,20/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,4,27,27/04/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,4,04/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,11,11/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,18,18/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,5,25,25/05/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,1,01/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,8,08/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,15,15/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,22,22/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,6,29,29/06/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,7,6,06/07/2003
447,482,132,78,778,186,979,1203,8229,656,1427,1026,775,2158,8682,1494,766,405,1088,1021,2201,510,68,706,1077,564,2626,758,478,2642,244,410,44296,2003,7,13,13/07/2003
648,528,165,205,793,235,1339,1396,9825,704,1777,1092,938,2675,9380,1689,769,396,1466,1361,2253,591,362,812,1200,690,4013,1092,553,3032,468,385,52832,2003,7,20,20/07/2003
687,576,139,263,811,231,1374,1485,9758,781,1756,1103,994,2653,9861,1472,922,353,1534,1268,2211,633,408,938,1082,687,4750,1049,516,3103,498,415,54311,2003,7,27,27/07/2003
633,572,154,260,733,221,1418,1400,9525,800,1705,1156,924,2417,9310,1428,778,391,1398,1117,2165,636,445,1005,982,724,4809,1114,532,2901,537,344,52534,2003,8,3,03/08/2003
700,570,139,251,778,257,1301,1507,10646,779,1745,1066,891,2790,9167,1342,915,378,1556,1001,2135,643,528,1053,1060,708,6272,1128,537,3087,513,370,55813,2003,8,10,10/08/2003
446,443,109,199,609,183,1225,1327,8338,639,1403,881,698,2244,7126,1123,684,299,1246,964,1940,526,484,739,867,688,226,861,407,2304,408,313,39949,2003,8,17,17/08/2003
780,531,122,243,664,198,1414,1503,9917,840,1626,1011,756,2772,8378,1337,750,389,1516,1029,2184,611,496,544,939,732,181,998,487,2798,511,366,46623,2003,8,24,24/08/2003
550,555,104,242,703,211,1466,1531,9425,784,1659,1020,795,2626,8494,1372,736,361,1669,1032,2215,619,445,513,1011,733,161,939,466,2773,440,332,45982,2003,8,31,31/08/2003
515,571,101,261,725,193,1496,1709,9450,847,1828,1086,836,2704,8415,1373,798,327,1634,1066,2159,611,473,514,963,778,113,1147,490,2691,414,296,46584,2003,9,7,07/09/2003
205,191,51,106,312,83,602,621,3682,346,678,401,310,988,3198,559,320,119,774,433,864,220,185,276,376,358,55,497,209,1159,141,115,18434,2003,9,14,14/09/2003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2003,9,21,21/09/2003
238,29,36,16,49,33,23,72,1736,82,17,48,26,142,125,14,346,18,82,5,236,25,29,19,48,60,13,,50,93,10,21,3741,2003,9,28,28/09/2003
127,440,98,113,271,204,692,1246,5013,454,645,603,293,1640,3543,631,278,151,896,420,427,317,215,123,626,668,119,499,223,1361,226,186,22748,2003,10,5,05/10/2003
146,568,176,190,796,158,767,1683,6001,414,1118,1050,416,2606,4793,726,389,280,1561,494,580,374,377,127,731,1000,123,884,226,1589,509,338,31190,2003,10,12,12/10/2003
173,558,252,81,807,101,718,1655,5883,319,1146,1090,419,2533,4977,697,376,255,1452,497,500,343,311,96,854,1004,100,949,148,1404,492,247,30437,2003,10,19,19/10/2003
185,485,245,55,589,103,709,1433,6036,326,1183,1018,325,2315,5677,637,303,286,1547,501,412,331,212,150,696,915,416,997,164,1297,527,242,30317,2003,10,26,26/10/2003
144,493,238,51,515,75,575,1120,5487,288,945,1042,230,2224,4854,619,243,195,1391,388,419,277,283,136,677,815,439,849,143,1084,426,155,26820,2003,11,2,02/11/2003
230,464,195,31,477,17,591,1061,5835,280,996,1094,264,2051,5489,623,262,232,1525,576,424,364,296,178,649,767,441,881,207,1289,437,168,28394,2003,11,9,09/11/2003
219,385,226,31,573,45,496,1019,6191,268,977,1131,225,1861,5364,531,183,239,1388,530,400,245,227,149,520,784,432,706,201,1303,437,163,27449,2003,11,16,16/11/2003
91,208,105,24,310,1,253,587,3212,158,556,557,128,1097,2949,299,45,146,831,297,147,101,146,99,328,477,206,387,85,806,391,94,15121,2003,11,23,23/11/2003
173,382,263,116,414,50,455,1013,5497,287,1019,1106,228,1949,5042,501,127,303,1449,595,304,256,260,115,575,850,343,588,176,1590,352,157,26535,2003,11,30,30/11/2003
160,345,187,63,449,40,385,858,4484,163,828,902,271,1618,4233,477,28,224,1030,441,303,231,238,172,416,666,337,683,86,1093,298,128,21837,2003,12,7,07/12/2003
112,230,135,65,370,16,386,798,3758,92,628,756,179,1374,3340,332,202,139,982,433,233,151,197,114,386,664,221,571,70,881,223,117,18155,2003,12,14,14/12/2003
86,231,151,63,408,18,396,679,3509,147,579,1656,118,1202,2989,401,113,142,904,397,236,183,159,91,337,449,219,451,74,835,166,111,17500,2003,12,21,21/12/2003
,,,,,,,405,,69,,,,,,,,,,,,,,,,,,,,,128,37,639,2003,12,28,28/12/2003
,,,,,,,494,,120,,,,,,,,,,,,,,,,,,,,,160,87,861,2004,1,4,04/01/2004
186,357,207,59,719,25,460,1567,6881,146,1014,921,157,2249,5340,568,168,231,1579,651,520,251,268,135,531,670,430,745,61,1381,385,75,28937,2004,1,11,11/01/2004
223,449,187,84,940,67,481,1245,6648,239,986,920,199,2128,4908,591,306,255,1343,581,410,319,255,130,541,693,403,854,94,1298,610,178,28565,2004,1,18,18/01/2004
141,273,174,69,523,32,282,1102,5877,128,613,941,105,1813,3835,429,157,210,1505,494,356,226,166,99,468,619,363,777,62,1111,,71,23021,2004,1,25,25/01/2004
92,224,182,49,494,17,221,1074,4969,99,619,845,101,1662,3431,260,150,179,1400,361,293,180,96,87,320,516,206,675,58,689,,43,19592,2004,2,1,01/02/2004
108,108,135,52,361,89,107,1064,3505,79,507,575,76,1128,2778,155,78,93,712,104,187,102,52,43,209,355,179,518,41,640,,60,14200,2004,2,8,08/02/2004
92,95,113,38,358,102,93,1615,4256,105,581,648,79,1143,3157,203,133,117,875,142,218,141,67,38,226,204,192,469,40,523,,132,16195,2004,2,15,15/02/2004
154,107,106,36,307,80,80,1627,3821,120,595,593,84,1118,2922,172,103,136,771,85,202,95,42,47,230,244,126,461,38,526,,68,15096,2004,2,22,22/02/2004
119,123,144,17,390,57,104,2212,3805,18,611,589,63,1078,2952,215,108,156,844,88,169,122,70,40,165,294,146,435,29,470,,101,15734,2004,2,29,29/02/2004
99,114,186,52,308,67,49,3383,3771,11,581,508,54,1184,2507,206,89,96,760,50,155,134,82,67,259,200,126,456,30,477,,194,16255,2004,3,7,07/03/2004
123,99,132,45,317,42,165,13,3623,11,612,459,89,925,2565,157,106,80,774,64,162,62,65,57,259,162,69,359,27,418,,13,12054,2004,3,14,14/03/2004
179,110,109,38,278,78,44,2,3360,7,592,393,74,943,1945,157,221,50,791,73,146,56,37,64,189,136,89,307,11,450,,5,10934,2004,3,21,21/03/2004
268,99,116,63,363,79,73,18,3169,4,580,397,104,842,1449,176,267,79,839,82,177,72,45,55,298,125,102,362,44,413,,6,10766,2004,3,28,28/03/2004
265,120,132,37,320,51,84,18,2928,8,598,410,72,722,1418,184,299,136,777,66,154,51,41,45,149,137,95,256,59,466,,5,10103,2004,4,4,04/04/2004
136,24,17,2,59,14,54,16,648,13,196,75,14,205,305,35,69,56,187,3,24,17,8,14,41,34,10,83,12,327,,1,2699,2004,4,11,11/04/2004
209,132,131,31,238,110,104,37,3583,16,533,243,123,879,1610,234,389,224,434,,250,59,42,100,174,221,151,281,81,589,,9,11217,2004,4,18,18/04/2004
235,148,116,24,242,120,134,48,3143,15,454,241,143,976,1444,201,327,112,458,,218,56,79,114,200,223,184,208,95,499,,10,10467,2004,4,25,25/04/2004
389,165,145,26,245,53,154,46,2732,5,424,196,186,800,1586,209,251,85,440,,187,53,79,147,246,174,174,241,88,520,,28,10074,2004,5,2,02/05/2004
,168,96,10,187,42,134,74,2787,17,301,260,126,562,1437,198,216,20,464,1,205,39,41,73,209,144,81,185,52,467,,14,8610,2004,5,9,09/05/2004
,201,140,5,215,74,209,104,3005,13,342,195,150,785,1664,290,250,115,404,,350,62,59,47,283,173,157,286,142,800,,13,10533,2004,5,16,16/05/2004
,191,144,9,258,85,399,83,3710,7,440,185,148,742,1900,362,259,132,482,2,368,55,59,64,279,174,161,346,151,775,135,57,12162,2004,5,23,23/05/2004
,186,145,8,211,78,410,99,3128,15,434,228,190,732,1864,397,237,114,484,4,364,79,79,70,285,193,210,333,140,915,112,37,11781,2004,5,30,30/05/2004
,142,143,7,226,73,466,123,3183,17,527,200,160,779,1818,419,215,86,457,8,320,101,59,62,270,215,194,324,150,481,85,37,11347,2004,6,6,06/06/2004
,134,126,17,211,86,638,129,3479,9,555,200,137,843,1977,405,224,76,469,2,353,121,42,56,304,165,150,418,161,54,64,45,11650,2004,6,13,13/06/2004
,109,93,15,190,93,569,132,3187,14,538,225,123,865,1945,517,246,89,391,7,313,133,55,50,226,136,171,339,182,53,51,32,11089,2004,6,20,20/06/2004
,100,64,33,194,97,626,109,3334,8,455,164,141,951,1932,,297,110,577,4,295,118,45,61,268,138,217,357,146,52,58,34,10985,2004,6,27,27/06/2004
,117,72,43,230,78,628,99,3139,9,419,199,146,830,1857,,230,63,503,7,301,127,61,84,615,187,156,640,171,23,45,26,11105,2004,7,4,04/07/2004
